PMVL[Holding date],PMVL[GROUPE],PMVL[Quote],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Parametres_Indices.TICKER],PRMP_PMVL_future,target
2026-01-23,Groupe MH,988.83,P,5400.0,1,2432947.11,2432947.11,5339682.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2906734.89,0.0,5339682.0,2906734.89,MHP PERE,Mandats LBPAM MHP PERE,0.0,2906734.89,5339682.0,PP_FAC_Act,MHP PERE HM ACT COTE,pas de ticker,2948476.89,True
2026-01-26,Groupe MH,996.56,P,5400.0,1,2432947.11,2432947.11,5381424.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2948476.89,0.0,5381424.0,2948476.89,MHP PERE,Mandats LBPAM MHP PERE,0.0,2948476.89,5381424.0,PP_FAC_Act,MHP PERE HM ACT COTE,pas de ticker,2942374.89,True
2026-01-27,Groupe MH,995.43,P,5400.0,1,2432947.11,2432947.11,5375322.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2942374.89,0.0,5375322.0,2942374.89,MHP PERE,Mandats LBPAM MHP PERE,0.0,2942374.89,5375322.0,PP_FAC_Act,MHP PERE HM ACT COTE,pas de ticker,2955550.89,True
2026-01-28,Groupe MH,997.87,P,5400.0,1,2432947.11,2432947.11,5388498.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2955550.89,0.0058918761113616,5420246.362642321,2987299.252642321,MHP PERE,Mandats LBPAM MHP PERE,0.0,2987299.252642321,5420246.362642321,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,0.0,False
2026-01-29,Groupe MH,999.64,P,5400.0,1,2432947.11,2432947.11,5398056.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,5398056.0,0.0,-0.0079417429619271,5355186.026753912,-42869.97324608825,MHP PERE,Mandats LBPAM MHP PERE,0.0,-42869.97324608825,5355186.026753912,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,2920666.89,False
2026-01-30,Groupe MH,991.41,P,5400.0,1,2432947.11,2432947.11,5353614.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2920666.89,-0.0066489361702127,5318018.162234043,2885071.052234043,MHP PERE,Mandats LBPAM MHP PERE,0.0,2885071.052234043,5318018.162234043,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,2892262.89,True
2026-02-02,Groupe MH,986.15,P,5400.0,1,2432947.11,2432947.11,5325210.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2892262.89,0.0088621151271753,5372402.624096385,2939455.5140963853,MHP PERE,Mandats LBPAM MHP PERE,0.0,2939455.5140963853,5372402.624096385,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,2926660.89,True
2026-02-03,Groupe MH,992.52,P,5400.0,1,2432947.11,2432947.11,5359608.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2926660.89,0.0101377351981104,5413942.286669674,2980995.1766696745,MHP PERE,Mandats LBPAM MHP PERE,0.0,2980995.1766696745,5413942.286669674,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,2963866.89,True
2026-02-04,Groupe MH,999.41,P,5400.0,1,2432947.11,2432947.11,5396814.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2963866.89,-0.0007093502876809,5392985.76843654,2960038.65843654,MHP PERE,Mandats LBPAM MHP PERE,0.0,2960038.65843654,5392985.76843654,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,2944426.89,True
2026-02-06,Groupe MH,995.81,P,5400.0,1,2432947.11,2432947.11,5377374.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2944426.89,-0.0075578027071154,5336732.8682256285,2903785.7582256286,MHP PERE,Mandats LBPAM MHP PERE,0.0,2903785.7582256286,5336732.8682256285,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,2930818.89,True
2026-02-09,Groupe MH,993.29,P,5400.0,1,2432947.11,2432947.11,5363766.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2930818.89,0.0091543503064717,5412867.792925943,2979920.682925943,MHP PERE,Mandats LBPAM MHP PERE,0.0,2979920.682925943,5412867.792925943,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,2939674.89,True
2026-02-10,Groupe MH,994.93,P,5400.0,1,2432947.11,2432947.11,5372622.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2939674.89,0.0103596970971813,5428280.736537652,2995333.626537652,MHP PERE,Mandats LBPAM MHP PERE,0.0,2995333.626537652,5428280.736537652,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3007390.89,True
2026-02-11,Groupe MH,1007.47,P,5400.0,1,2432947.11,2432947.11,5440338.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,3007390.89,-0.0010669858949668,5434533.236090148,3001586.126090148,MHP PERE,Mandats LBPAM MHP PERE,0.0,3001586.126090148,5434533.236090148,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3003016.89,True
2026-02-17,Groupe MH,1006.66,P,5400.0,1,2432947.11,2432947.11,5435964.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,3003016.89,0.0004476393606657,5438397.351449561,3005450.241449561,MHP PERE,Mandats LBPAM MHP PERE,0.0,3005450.241449561,5438397.351449561,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,0.0,False
2026-02-18,Groupe MH,1009.19,P,5400.0,1,2432947.11,2432947.11,5449626.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,5449626.0,0.0,0.00676422593041,5486488.501500238,36862.50150023773,MHP PERE,Mandats LBPAM MHP PERE,0.0,36862.50150023773,5486488.501500238,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,0.0,False
2026-02-25,Groupe MH,1015.97,P,5400.0,1,2432947.11,2432947.11,5486238.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,3053290.89,0.0006696543553288,5489911.88317107,3056964.7731710705,MHP PERE,Mandats LBPAM MHP PERE,0.0,3056964.7731710705,5489911.88317107,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3070732.89,True
2026-02-26,Groupe MH,1019.2,P,5400.0,1,2432947.11,2432947.11,5503680.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,3070732.89,0.0083136003294554,5549435.395861218,3116488.285861218,MHP PERE,Mandats LBPAM MHP PERE,0.0,3116488.285861218,5549435.395861218,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3111124.89,True
2026-02-27,Groupe MH,1026.68,P,5400.0,1,2432947.11,2432947.11,5544072.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,3111124.89,-0.0013018506700701,5536854.446151882,3103907.3361518825,MHP PERE,Mandats LBPAM MHP PERE,0.0,3103907.3361518825,5536854.446151882,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3113338.89,True
2026-03-02,Groupe MH,1027.09,P,5400.0,1,2432947.11,2432947.11,5546286.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,3113338.89,-0.0022236990082813,5533952.729322155,3101005.619322155,MHP PERE,Mandats LBPAM MHP PERE,0.0,3101005.619322155,5533952.729322155,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3142444.89,True
2026-03-03,Groupe MH,1032.48,P,5400.0,1,2432947.11,2432947.11,5575392.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,3142444.89,-0.0211081794195251,5457705.625329815,3024758.515329815,MHP PERE,Mandats LBPAM MHP PERE,0.0,3024758.515329815,5457705.625329815,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3063550.89,True
2026-03-04,Groupe MH,1017.87,P,5400.0,1,2432947.11,2432947.11,5496498.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,3063550.89,-0.0350404312668463,5303898.339622642,2870951.229622642,MHP PERE,Mandats LBPAM MHP PERE,0.0,2870951.229622642,5303898.339622642,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,2891128.89,True
2026-03-05,Groupe MH,985.94,P,5400.0,1,2432947.11,2432947.11,5324076.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2891128.89,0.0162716277051581,5410707.382545967,2977760.272545967,MHP PERE,Mandats LBPAM MHP PERE,0.0,2977760.272545967,5410707.382545967,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,2981092.89,True
2026-03-06,Groupe MH,1002.6,P,5400.0,1,2432947.11,2432947.11,5414040.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2981092.89,-0.014810268452794,5333856.614185835,2900909.504185836,MHP PERE,Mandats LBPAM MHP PERE,0.0,2900909.504185836,5333856.614185835,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,2883082.89,True
2026-03-09,Groupe MH,984.45,P,5400.0,1,2432947.11,2432947.11,5316030.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2883082.89,-0.0108616159700967,5258289.323654487,2825342.213654487,MHP PERE,Mandats LBPAM MHP PERE,0.0,2825342.213654487,5258289.323654487,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,2843608.89,True
2026-03-10,Groupe MH,977.14,P,5400.0,1,2432947.11,2432947.11,5276556.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2843608.89,-0.0064351826496522,5242600.398378882,2809653.2883788818,MHP PERE,Mandats LBPAM MHP PERE,0.0,2809653.2883788818,5242600.398378882,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,2771950.89,True
2026-03-11,Groupe MH,963.87,P,5400.0,1,2432947.11,2432947.11,5204898.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2771950.89,0.0243640272303835,5331710.276603369,2898763.166603369,MHP PERE,Mandats LBPAM MHP PERE,0.0,2898763.166603369,5331710.276603369,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,2872930.89,True
2026-03-12,Groupe MH,982.57,P,5400.0,1,2432947.11,2432947.11,5305878.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2872930.89,-0.0059461350122421,5274328.533053515,2841381.4230535147,MHP PERE,Mandats LBPAM MHP PERE,0.0,2841381.4230535147,5274328.533053515,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,2838748.89,True
2026-03-13,Groupe MH,976.24,P,5400.0,1,2432947.11,2432947.11,5271696.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2838748.89,-0.0062794348508634,5238592.728414443,2805645.6184144435,MHP PERE,Mandats LBPAM MHP PERE,0.0,2805645.6184144435,5238592.728414443,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,2800948.89,True
2026-03-16,Groupe MH,969.24,P,5400.0,1,2432947.11,2432947.11,5233896.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2800948.89,-0.0049299994552486,5208092.895571172,2775145.7855711724,MHP PERE,Mandats LBPAM MHP PERE,0.0,2775145.7855711724,5208092.895571172,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,2734312.89,True
2026-03-17,Groupe MH,956.9,P,5400.0,1,2432947.11,2432947.11,5167260.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2734312.89,0.0044617195412366,5190314.864916651,2757367.7549166507,MHP PERE,Mandats LBPAM MHP PERE,0.0,2757367.7549166507,5190314.864916651,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,2775406.89,True
2026-03-20,Groupe MH,964.51,P,5400.0,1,2432947.11,2432947.11,5208354.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2775406.89,-0.0234058187954169,5086448.210053615,2653501.1000536154,MHP PERE,Mandats LBPAM MHP PERE,0.0,2653501.1000536154,5086448.210053615,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,2636356.89,True
2026-03-23,Groupe MH,938.76,P,5400.0,1,2432947.11,2432947.11,5069304.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2636356.89,-0.0189226095922859,4973379.539503387,2540432.429503388,MHP PERE,Mandats LBPAM MHP PERE,0.0,2540432.429503388,4973379.539503387,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,2548660.89,True
2026-03-24,Groupe MH,922.52,P,5400.0,1,2432947.11,2432947.11,4981608.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2548660.89,0.0107658220656743,5035239.10532894,2602291.99532894,MHP PERE,Mandats LBPAM MHP PERE,0.0,2602291.99532894,5035239.10532894,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,2592400.89,True
2026-03-25,Groupe MH,930.62,P,5400.0,1,2432947.11,2432947.11,5025348.0,PP,FC_Act_EUR,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2592400.89,0.0025855043138577,5038341.058932637,2605393.948932637,MHP PERE,Mandats LBPAM MHP PERE,0.0,2605393.948932637,5038341.058932637,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,2581708.89,True
2026-01-05,Groupe MH,6506.26,P,932.0,1,2417368.68,2417368.68,6063834.32,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3646465.6400000006,0.0,6063834.32,3646465.6400000006,MHP PERE,Mandats LBPAM MHP PERE,0.0,3646465.6400000006,6063834.32,PP_FAC_Act,MHP PERE HM ACT COTE,pas de ticker,3646465.6400000006,True
2026-01-06,Groupe MH,6506.26,P,932.0,1,2417368.68,2417368.68,6063834.32,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3646465.6400000006,0.0,6063834.32,3646465.6400000006,MHP PERE,Mandats LBPAM MHP PERE,0.0,3646465.6400000006,6063834.32,PP_FAC_Act,MHP PERE HM ACT COTE,pas de ticker,3809043.7200000007,True
2026-01-07,Groupe MH,6680.7,P,932.0,1,2417368.68,2417368.68,6226412.4,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3809043.7200000007,0.0,6226412.4,3809043.7200000007,MHP PERE,Mandats LBPAM MHP PERE,0.0,3809043.7200000007,6226412.4,PP_FAC_Act,MHP PERE HM ACT COTE,pas de ticker,3836519.08,True
2026-01-08,Groupe MH,6710.18,P,932.0,1,2417368.68,2417368.68,6253887.76,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3836519.08,0.0,6253887.76,3836519.08,MHP PERE,Mandats LBPAM MHP PERE,0.0,3836519.08,6253887.76,PP_FAC_Act,MHP PERE HM ACT COTE,pas de ticker,3928507.48,True
2026-01-14,Groupe MH,6808.88,P,932.0,1,2417368.68,2417368.68,6345876.16,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3928507.48,0.0,6345876.16,3928507.48,MHP PERE,Mandats LBPAM MHP PERE,0.0,3928507.48,6345876.16,PP_FAC_Act,MHP PERE HM ACT COTE,pas de ticker,3941499.56,True
2026-01-15,Groupe MH,6822.82,P,932.0,1,2417368.68,2417368.68,6358868.24,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3941499.56,0.0,6358868.24,3941499.56,MHP PERE,Mandats LBPAM MHP PERE,0.0,3941499.56,6358868.24,PP_FAC_Act,MHP PERE HM ACT COTE,pas de ticker,3887741.8,True
2026-01-16,Groupe MH,6765.14,P,932.0,1,2417368.68,2417368.68,6305110.48,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3887741.8,0.0,6305110.48,3887741.8,MHP PERE,Mandats LBPAM MHP PERE,0.0,3887741.8,6305110.48,PP_FAC_Act,MHP PERE HM ACT COTE,pas de ticker,0.0,False
2026-01-19,Groupe MH,6816.36,P,932.0,1,2417368.68,2417368.68,6352847.52,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,6352847.52,0.0,0.0,6352847.52,0.0,MHP PERE,Mandats LBPAM MHP PERE,0.0,0.0,6352847.52,PP_FAC_Act,MHP PERE HM ACT COTE,pas de ticker,3934155.4,False
2026-01-20,Groupe MH,6814.94,P,932.0,1,2417368.68,2417368.68,6351524.08,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3934155.4,0.0,6351524.08,3934155.4,MHP PERE,Mandats LBPAM MHP PERE,0.0,3934155.4,6351524.08,PP_FAC_Act,MHP PERE HM ACT COTE,pas de ticker,3815185.6,True
2026-01-21,Groupe MH,6687.29,P,932.0,1,2417368.68,2417368.68,6232554.28,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3815185.6,0.0,6232554.28,3815185.6,MHP PERE,Mandats LBPAM MHP PERE,0.0,3815185.6,6232554.28,PP_FAC_Act,MHP PERE HM ACT COTE,pas de ticker,3783292.56,True
2026-01-22,Groupe MH,6653.07,P,932.0,1,2417368.68,2417368.68,6200661.24,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3783292.56,0.0,6200661.24,3783292.56,MHP PERE,Mandats LBPAM MHP PERE,0.0,3783292.56,6200661.24,PP_FAC_Act,MHP PERE HM ACT COTE,pas de ticker,3778604.6,True
2026-01-23,Groupe MH,6648.04,P,932.0,1,2417368.68,2417368.68,6195973.28,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3778604.6,0.0,6195973.28,3778604.6,MHP PERE,Mandats LBPAM MHP PERE,0.0,3778604.6,6195973.28,PP_FAC_Act,MHP PERE HM ACT COTE,pas de ticker,3837395.16,True
2026-01-26,Groupe MH,6711.12,P,932.0,1,2417368.68,2417368.68,6254763.84,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3837395.16,0.0,6254763.84,3837395.16,MHP PERE,Mandats LBPAM MHP PERE,0.0,3837395.16,6254763.84,PP_FAC_Act,MHP PERE HM ACT COTE,pas de ticker,3854730.36,True
2026-01-27,Groupe MH,6729.72,P,932.0,1,2417368.68,2417368.68,6272099.04,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3854730.36,0.0,6272099.04,3854730.36,MHP PERE,Mandats LBPAM MHP PERE,0.0,3854730.36,6272099.04,PP_FAC_Act,MHP PERE HM ACT COTE,pas de ticker,3839641.28,True
2026-01-28,Groupe MH,6713.53,P,932.0,1,2417368.68,2417368.68,6257009.96,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3839641.28,0.0058918761113616,6293875.487511877,3876506.807511877,MHP PERE,Mandats LBPAM MHP PERE,0.0,3876506.807511877,6293875.487511877,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,0.0,False
2026-01-29,Groupe MH,6737.46,P,932.0,1,2417368.68,2417368.68,6279312.72,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,6279312.72,0.0,-0.0079417429619271,6229444.032400201,-49868.68759979866,MHP PERE,Mandats LBPAM MHP PERE,0.0,-49868.68759979866,6229444.032400201,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3797570.8000000007,False
2026-01-30,Groupe MH,6668.39,P,932.0,1,2417368.68,2417368.68,6214939.48,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3797570.8000000007,-0.0066489361702127,6173616.744095745,3756248.064095745,MHP PERE,Mandats LBPAM MHP PERE,0.0,3756248.064095745,6173616.744095745,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3716934.16,True
2026-02-02,Groupe MH,6581.87,P,932.0,1,2417368.68,2417368.68,6134302.84,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3716934.16,0.0088621151271753,6188665.737993038,3771297.057993038,MHP PERE,Mandats LBPAM MHP PERE,0.0,3771297.057993038,6188665.737993038,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3769657.4,True
2026-02-03,Groupe MH,6638.44,P,932.0,1,2417368.68,2417368.68,6187026.08,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3769657.4,0.0101377351981104,6249748.512062843,3832379.832062843,MHP PERE,Mandats LBPAM MHP PERE,0.0,3832379.832062843,6249748.512062843,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3822660.24,True
2026-02-04,Groupe MH,6695.31,P,932.0,1,2417368.68,2417368.68,6240028.92,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3822660.24,-0.0007093502876809,6235602.5536904605,3818233.87369046,MHP PERE,Mandats LBPAM MHP PERE,0.0,3818233.87369046,6235602.5536904605,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3719692.88,True
2026-02-06,Groupe MH,6584.83,P,932.0,1,2417368.68,2417368.68,6137061.56,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3719692.88,-0.0075578027071154,6090678.859528098,3673310.179528098,MHP PERE,Mandats LBPAM MHP PERE,0.0,3673310.179528098,6090678.859528098,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3718481.28,True
2026-02-09,Groupe MH,6583.53,P,932.0,1,2417368.68,2417368.68,6135849.96,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3718481.28,0.0091543503064717,6192019.67996179,3774650.999961791,MHP PERE,Mandats LBPAM MHP PERE,0.0,3774650.999961791,6192019.67996179,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3787756.84,True
2026-02-10,Groupe MH,6657.86,P,932.0,1,2417368.68,2417368.68,6205125.52,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3787756.84,0.0103596970971813,6269408.740837189,3852040.060837189,MHP PERE,Mandats LBPAM MHP PERE,0.0,3852040.060837189,6269408.740837189,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3857321.32,True
2026-02-11,Groupe MH,6732.5,P,932.0,1,2417368.68,2417368.68,6274690.0,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3857321.32,-0.0010669858949668,6267994.99427471,3850626.31427471,MHP PERE,Mandats LBPAM MHP PERE,0.0,3850626.31427471,6267994.99427471,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3807282.24,True
2026-02-17,Groupe MH,6678.81,P,932.0,1,2417368.68,2417368.68,6224650.92,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3807282.24,0.0004476393606657,6227437.318758195,3810068.638758195,MHP PERE,Mandats LBPAM MHP PERE,0.0,3810068.638758195,6227437.318758195,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,0.0,False
2026-02-18,Groupe MH,6675.95,P,932.0,1,2417368.68,2417368.68,6221985.4,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,6221985.4,0.0,0.00676422593041,6264072.314981313,42086.91498131305,MHP PERE,Mandats LBPAM MHP PERE,0.0,42086.91498131305,6264072.314981313,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,0.0,False
2026-02-25,Groupe MH,6821.83,P,932.0,1,2417368.68,2417368.68,6357945.56,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3940576.88,0.0006696543553288,6362203.185935197,3944834.505935197,MHP PERE,Mandats LBPAM MHP PERE,0.0,3944834.505935197,6362203.185935197,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3950558.6,True
2026-02-26,Groupe MH,6832.54,P,932.0,1,2417368.68,2417368.68,6367927.28,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3950558.6,0.0083136003294554,6420867.682332957,4003499.002332957,MHP PERE,Mandats LBPAM MHP PERE,0.0,4003499.002332957,6420867.682332957,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3993598.36,True
2026-02-27,Groupe MH,6878.72,P,932.0,1,2417368.68,2417368.68,6410967.04,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3993598.36,-0.0013018506700701,6402620.918263178,3985252.238263178,MHP PERE,Mandats LBPAM MHP PERE,0.0,3985252.238263178,6402620.918263178,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3968891.04,True
2026-03-02,Groupe MH,6852.21,P,932.0,1,2417368.68,2417368.68,6386259.72,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3968891.04,-0.0022236990082813,6372058.600594008,3954689.9205940086,MHP PERE,Mandats LBPAM MHP PERE,0.0,3954689.9205940086,6372058.600594008,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3957390.16,True
2026-03-03,Groupe MH,6839.87,P,932.0,1,2417368.68,2417368.68,6374758.84,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3957390.16,-0.0211081794195251,6240199.286649076,3822830.606649076,MHP PERE,Mandats LBPAM MHP PERE,0.0,3822830.606649076,6240199.286649076,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3808270.16,True
2026-03-04,Groupe MH,6679.87,P,932.0,1,2417368.68,2417368.68,6225638.84,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3808270.16,-0.0350404312668463,6007489.770134771,3590121.090134771,MHP PERE,Mandats LBPAM MHP PERE,0.0,3590121.090134771,6007489.770134771,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3598169.4,True
2026-03-05,Groupe MH,6454.44,P,932.0,1,2417368.68,2417368.68,6015538.08,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3598169.4,0.0162716277051581,6113420.676083961,3696051.99608396,MHP PERE,Mandats LBPAM MHP PERE,0.0,3696051.99608396,6113420.676083961,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3729106.08,True
2026-03-06,Groupe MH,6594.93,P,932.0,1,2417368.68,2417368.68,6146474.76,PP,FC_Act_EUR,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.68,3729106.08,-0.014810268452794,6055443.818766077,3638075.138766077,MHP PERE,Mandats LBPAM MHP PERE,0.0,3638075.138766077,6055443.818766077,PP_FAC_Act,MHP PERE HM ACT COTE,M7EM,3623799.4,True
