PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Date J]
EXPORT_PRMP_ADP,2026-01-28T00:00:00,Groupe MH,CAPREVAL,CAP2B,LU0144746509,CANDRIAM BONDS EURO HIGH YIELD-IC,1606.2,2026-01-26T00:00:00,P,458,1,573608.36,573608.36,735639.6,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU42,4932779,PP_FAC_Taux_Corp_HY,573608.36,162031.24,0.000695413809148192,736151.1739363963,162542.81393639627,CAPREVAL AG,batch,0,162542.81393639627,736151.1739363963,PP_FAC_Taux,CAPREVAL HM ACT COTE,HE00,2026-01-27T00:00:00
EXPORT_PRMP_ADP,2026-01-28T00:00:00,Groupe MH,CAPREVAL,CAP2B,FR0007012182,LBPAM ISR Actions Euromonde MH,9778.25,2026-01-26T00:00:00,P,305,1,1224422.17,1224422.17,2982366.25,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,1224422.17,1757944.08,0,2982366.25,1757944.08,CAPREVAL AG,batch,0,1757944.08,2982366.25,PP_FAC_Act,CAPREVAL HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-28T00:00:00,Groupe MH,CMAV,CMA2C,FR0011034560,EDR FINANCIAL BDS S,1497.34,2026-01-26T00:00:00,P,3582,1,3500473.6799999997,3500473.68,5363471.88,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,3500473.68,1862998.1999999997,0.00163709805906235,5372252.409404583,1871778.729404583,CMAV AG,Hors mandat CMAV AG,0,1871778.729404583,5372252.409404583,PP_FAC_Taux,CMAV HM ACT COTE,LECPTREU,2026-01-26T00:00:00
EXPORT_PRMP_ADP,2026-01-28T00:00:00,Groupe MH,CMAV,CMA2C,FR0010135103,CARMIGNAC PATRIMOINE,808.42,2026-01-26T00:00:00,P,644,1,369620.11999999976,369620.11999999976,520622.48,PP,FC_Div,PP_FAC_DIV_Autres,FR44,1559507,PP_FAC_DIV_Autres,369620.11999999976,151002.36000000022,0,520622.48,151002.36000000022,CMAV AG,Hors mandat CMAV AG,0,151002.36000000022,520622.48,PP_FAC_DIV,CMAV HM ACT COTE,,
EXPORT_PRMP_ADP,2026-01-28T00:00:00,Groupe MH,CMAV,CMA2C,FR0000986531,SELECTION VALEURS MOYENNES,997.87,2026-01-26T00:00:00,P,13420,1,4747876,4747876,13391415.4,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,4747876,8643539.4,0.00589187611136169,13470315.960492583,8722439.960492583,CMAV AG,Hors mandat CMAV AG,0,8722439.960492583,13470315.960492583,PP_FAC_Act,CMAV HM ACT COTE,M7EM,2026-01-27T00:00:00
EXPORT_PRMP_ADP,2026-01-28T00:00:00,Groupe MH,CMAV,CMA2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6713.53,2026-01-26T00:00:00,P,390,1,1005206,1005206,2618276.7,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,1005206,1613070.7000000002,0.00589187611136169,2633703.2619416653,1628497.2619416653,CMAV AG,Hors mandat CMAV AG,0,1628497.2619416653,2633703.2619416653,PP_FAC_Act,CMAV HM ACT COTE,M7EM,2026-01-27T00:00:00
EXPORT_PRMP_ADP,2026-01-28T00:00:00,Groupe MH,CMAV,CMA2C,FR0007074166,LBPAM ACTIONS VALUE EURO,3447.54,2026-01-26T00:00:00,P,430,1,659705,659705,1482442.2,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873493,PP_FAC_Act_EUR_LC,659705,822737.2,0.00589187611136169,1491176.5657846546,831471.5657846546,CMAV AG,Hors mandat CMAV AG,0,831471.5657846546,1491176.5657846546,PP_FAC_Act,CMAV HM ACT COTE,M7EM,2026-01-27T00:00:00
EXPORT_PRMP_ADP,2026-01-28T00:00:00,Groupe MH,CMAV,CMA2C,FR0011049709,LBPAM SELECTION ACTIONS EMERGENTS,2178.05,2026-01-26T00:00:00,P,550,1,550383.4,550383.4,1197927.5,PP,FC_Act_Emerg,PP_FAC_Act_Eme,FR41,4622717,PP_FAC_Act_Eme,550383.4,647544.1,0.00821944345788574,1207773.7973528963,657390.3973528963,CMAV AG,Hors mandat CMAV AG,0,657390.3973528963,1207773.7973528963,PP_FAC_Act,CMAV HM ACT COTE,MSDEEEMN,2026-01-27T00:00:00
EXPORT_PRMP_ADP,2026-01-28T00:00:00,Groupe MH,CMAV,CMA2C,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33756.18,2026-01-26T00:00:00,P,177,1,4942262.46,4942262.46,5974843.86,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,4942262.46,1032581.4000000004,0.000695413809148192,5978998.848927748,1036736.3889277484,CMAV AG,Hors mandat CMAV AG,0,1036736.3889277484,5978998.848927748,PP_FAC_Taux,CMAV HM ACT COTE,HE00,2026-01-27T00:00:00
EXPORT_PRMP_ADP,2026-01-28T00:00:00,Groupe MH,CMAV,CMA2C,FR0007012182,LBPAM ISR Actions Euromonde MH,9778.25,2026-01-26T00:00:00,P,2219,1,7331216.74,7331216.74,21697936.750000004,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,7331216.74,14366720.010000004,0,21697936.750000004,14366720.010000004,CMAV AG,Hors mandat CMAV AG,0,14366720.010000004,21697936.750000004,PP_FAC_Act,CMAV HM ACT COTE,,
