PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Holding Date 2],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Date J]
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,CMAV,CMA2C,FR0011662014,MM STRATIC,23742.55,2026-02-20T00:00:00,P,289,1,3514482.7600000002,3514482.7600000002,6861596.95,PP,FC_Div,PP_FAC_Act_EUR_MULTI,XL44,4622726,PP_FAC_Act_EUR_MULTI,3514482.7600000002,3347114.19,0,6861596.95,3347114.19,CMAV AG,Hors mandat CMAV AG,0,3347114.19,6861596.95,PP_FAC_Act,CMAV HM ACT COTE,2026-03-23T00:00:00,,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,CMAV,CMA2C,FR0011527944,LBPAM SLECTION PRO RENDGLBLMH,1207.67,2026-03-16T00:00:00,P,3010,1,3064270.3,3064270.3,3635086.7,PP,FC_Taux_Entr,PP_FAC_Taux_Corp_IG,FR42,7240232,PP_FAC_Taux_Corp_IG,3064270.3,570816.4000000004,-0.00306815269579624,3623933.6989419423,559663.3989419425,CMAV AG,Hors mandat CMAV AG,0,559663.3989419425,3623933.6989419423,PP_FAC_Taux,CMAV HM ACT COTE,2026-03-23T00:00:00,LECPTREU,2026-03-19T00:00:00
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,CMAV,CMA2C,FR0011049709,LBPAM SELECTION ACTIONS EMERGENTS,2234.18,2026-03-17T00:00:00,P,550,1,550383.4,550383.4,1228799,PP,FC_Act_Emerg,PP_FAC_Act_Eme,FR41,4622717,PP_FAC_Act_Eme,550383.4,678415.6,-0.0113853202235166,1214808.729894663,664425.329894663,CMAV AG,Hors mandat CMAV AG,0,664425.329894663,1214808.729894663,PP_FAC_Act,CMAV HM ACT COTE,2026-03-23T00:00:00,MSDEEEMN,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,CMAV,CMA2C,FR0010831693,Ostrum SRI Cash Plus I C EUR,111582.07,2026-03-22T00:00:00,P,135.35,1,15034356.289959848,15034356.289959848,15102633.17,PP,FC_Mon,PP_Mon_Fonds,FR43,4284156,PP_Mon_Fonds,15034356.289959848,68276.880040152,0,15102633.17,68276.880040152,CMAV AG,Hors mandat CMAV AG,0,68276.880040152,15102633.17,PP_Mon_Fonds,CMAV HM ACT COTE,2026-03-23T00:00:00,Monetaire,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,CMAV,CMA2C,FR0007012182,LBPAM ISR Actions Euromonde MH,9648.36,2026-03-17T00:00:00,P,2219,1,7331216.74,7331216.74,21409710.84,PP,FC_Act_Mixte,PP_FAC_Act_Global,FR41,5873490,PP_FAC_Act_Global,7331216.74,14078494.1,0,21409710.84,14078494.1,CMAV AG,Hors mandat CMAV AG,0,14078494.1,21409710.84,PP_FAC_Act,CMAV HM ACT COTE,2026-03-23T00:00:00,,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,CMAV,CMA2C,FR0011758044,LBPAM PRO ALTO M,1134.65,2026-03-17T00:00:00,P,13700,1,13507104,13507104,15544705,PP,FC_Div,PP_FAC_Taux_Corp_IG,FR42,5873495,PP_FAC_Taux_Corp_IG,13507104,2037601,0,15544705,2037601,CMAV AG,Hors mandat CMAV AG,0,2037601,15544705,PP_FAC_Taux,CMAV HM ACT COTE,2026-03-23T00:00:00,,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,EMUT,EMU2A,FR001400GS55,LBPAM ISR CONVS MONDE-MH,12944.23,2026-03-17T00:00:00,P,10,1,107779.40000000001,107779.40000000001,129442.3,PP,FC_Conv_Monde,PP_FAC_Conv_Global,FR42,10056894,PP_FAC_Conv_Global,107779.40000000001,21662.899999999994,-0.0198606616918708,126871.49027108235,19092.090271082343,EMUT AG,Hors mandat EMUT AG,0,19092.090271082343,126871.49027108235,PP_FAC_Conv,EMUT HORS MDT COTE,2026-03-23T00:00:00,UCBIFX13,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,EMUT,EMU2A,FR0011527944,LBPAM SLECTION PRO RENDGLBLMH,1229,2026-03-16T00:00:00,P,289,1,341510.61,341510.61,355181,PP,FC_Taux_Entr,PP_FAC_Taux_Corp_IG,FR42,7240232,PP_FAC_Taux_Corp_IG,341510.61,13670.390000000014,-0.00306815269579624,354091.2504573544,12580.640457354428,EMUT AG,Hors mandat EMUT AG,0,12580.640457354428,354091.2504573544,PP_FAC_Taux,EMUT HORS MDT COTE,2026-03-23T00:00:00,LECPTREU,2026-03-19T00:00:00
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,EMUT,EMU2A,FR0010831693,Ostrum SRI Cash Plus I C EUR,111439.01,2026-03-22T00:00:00,P,2,1,221995.39999999997,221995.4,222878.02,PP,FC_Mon,PP_Mon_Fonds,FR43,4284156,PP_Mon_Fonds,221995.4,882.6199999999953,0,222878.02,882.6199999999953,EMUT AG,Hors mandat EMUT AG,0,882.6199999999953,222878.02,PP_Mon_Fonds,EMUT HORS MDT COTE,2026-03-23T00:00:00,Monetaire,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,EMUT,EMU2A,FR0007022793,LBPAM ACTIONS EX-EURO-M,5610.12,2026-03-17T00:00:00,P,19,1,86212.5,86212.5,106592.28,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,86212.5,20379.78,0,106592.28,20379.78,EMUT AG,Hors mandat EMUT AG,0,20379.78,106592.28,PP_FAC_Act,EMUT HORS MDT COTE,2026-03-23T00:00:00,,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,INPR,INP2C,FR0007484142,CLICHY PREMIERE,4806.73,2026-03-13T00:00:00,P,5375,1,20467371.650000002,20467371.650000002,25836173.750000004,PP,FC_Taux_Entr,PP_FAC_Taux_Corp_IG,FR42,8468411,PP_FAC_Taux_Corp_IG,20467371.650000002,5368802.1000000015,-0.00306815269579624,25756904.423859883,5289532.773859881,INPR AG,Hors mandat INPR AG,0,5289532.773859881,25756904.423859883,PP_FAC_Taux,INPR HM ACT COTE,2026-03-23T00:00:00,LECPTREU,2026-03-19T00:00:00
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,INPR,INP2C,FR0010831693,Ostrum SRI Cash Plus I C EUR,111582.07,2026-03-22T00:00:00,P,244.3,1,27133913.659970406,27133913.6599704,27259499.7,PP,FC_Mon,PP_Mon_Fonds,FR43,4284156,PP_Mon_Fonds,27133913.6599704,125586.04002960026,0,27259499.7,125586.04002960026,INPR AG,Hors mandat INPR AG,0,125586.04002960026,27259499.7,PP_Mon_Fonds,INPR HM ACT COTE,2026-03-23T00:00:00,Monetaire,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,INPR,INP2C,FR0007442041,UBS MM FRA ACT,12198.83,2026-03-13T00:00:00,P,2053,1,6495313.97,6495313.97,25044197.99,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,8615533,PP_FAC_Act_EUR_LC,6495313.97,18548884.02,-0.0189226095922859,24570296.40888332,18074982.43888332,INPR AG,Hors mandat INPR AG,0,18074982.43888332,24570296.40888332,PP_FAC_Act,INPR HM ACT COTE,2026-03-23T00:00:00,M7EM,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,INPR,INP2C,FR001400GS55,LBPAM ISR CONVS MONDE-MH,12719.58,2026-03-17T00:00:00,P,76,1,793829.1200000001,793829.1200000001,966688.08,PP,FC_Conv_Monde,PP_FAC_Conv_Global,FR42,10056894,PP_FAC_Conv_Global,793829.1200000001,172858.95999999985,-0.0198606616918708,947489.0150815558,153659.8950815557,INPR AG,Hors mandat INPR AG,0,153659.8950815557,947489.0150815558,PP_FAC_Conv,INPR HM ACT COTE,2026-03-23T00:00:00,UCBIFX13,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,INPR,INP2C,FR0007079330,LBPAM SELECTION ACTIONS ASIE,5446.16,2026-03-17T00:00:00,P,1375,1,2073007.1999999997,2073007.1999999997,7488470,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,4622700,PP_FAC_Act_Asie,2073007.1999999997,5415462.800000001,-0.00911425247081165,7420218.193799901,5347210.993799901,INPR AG,Hors mandat INPR AG,0,5347210.993799901,7420218.1937999,PP_FAC_Act,INPR HM ACT COTE,2026-03-23T00:00:00,MSDEPN,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,INPR,INP2C,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4087.1,2026-03-17T00:00:00,P,8401,1,13176640.459999999,13176640.459999999,34335727.1,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,13176640.459999999,21159086.64,-0.0189226095922859,33686005.54101943,20509365.08101943,INPR AG,Hors mandat INPR AG,0,20509365.08101943,33686005.54101943,PP_FAC_Act,INPR HM ACT COTE,2026-03-23T00:00:00,M7EM,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHP,MHP1R,FR0011441583,LBPAM ISR Opti Euro Equity MH,2462.63,2026-03-17T00:00:00,P,1546,1,1578280.62,1578280.62,3807225.98,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,1578280.62,2228945.36,-0.0189226095922859,3735183.329150852,2156902.7091508517,MHP PERE,Mandats LBPAM MHP PERE,0,2156902.7091508517,3735183.329150852,PP_FAC_Act,MHP PERE HM ACT COTE,2026-03-23T00:00:00,M7EM,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHP,MHP1R,FR0011049709,LBPAM SELECTION ACTIONS EMERGENTS,2234.18,2026-03-17T00:00:00,P,419,1,458188.66000000003,458188.66000000003,936121.42,PP,FC_Act_Emerg,PP_FAC_Act_Eme,FR41,4622717,PP_FAC_Act_Eme,458188.66000000003,477932.76,-0.0113853202235166,925463.377865207,467274.717865207,MHP PERE,Mandats LBPAM MHP PERE,0,467274.717865207,925463.377865207,PP_FAC_Act,MHP PERE HM ACT COTE,2026-03-23T00:00:00,MSDEEEMN,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHP,MHP1R,FR0010831693,Ostrum SRI Cash Plus I C EUR,111582.07,2026-03-22T00:00:00,P,52,1,5780522.28,5780522.28,5802267.64,PP,FC_Mon,PP_Mon_Fonds,FR43,4284156,PP_Mon_Fonds,5780522.28,21745.359999999404,0,5802267.64,21745.359999999404,MHP PERE,Mandats LBPAM MHP PERE,0,21745.359999999404,5802267.64,PP_Mon_Fonds,MHP PERE HM ACT COTE,2026-03-23T00:00:00,Monetaire,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHP,MHP2P,FR0000009987,UNION PLUS,208593.07,2026-03-20T00:00:00,P,4,1,831998.56,831998.56,834372.28,PP,FC_Mon,PP_Mon_Fonds,FR43,5080831,PP_Mon_Fonds,831998.56,2373.719999999972,0,834372.28,2373.719999999972,MHP PERE,Mandats LBPAM MHP PERE,0,2373.719999999972,834372.28,PP_Mon_Fonds,MHP PERE HM ACT NC,2026-03-23T00:00:00,Monetaire,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHP,MHP2B,BRED,BRED BANQUE POPULAIR,10.7,2025-12-17T00:00:00,P,974103,1,,,10422902.1,PP,Act_Cot_EUR,PP_FAC_Act_EUR_SMC,FR31,8979820,PP_FAC_Act_EUR_SMC,10422902.1,0,0,10422902.1,0,MHP AG,Hors mandat MHP AG,0,0,10422902.1,PP_FAC_Act,MHP HM ACT NC,2026-03-23T00:00:00,,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHP,MHP2C,FR001400GS55,LBPAM ISR CONVS MONDE-MH,12719.58,2026-03-17T00:00:00,P,13260,1,162563489.4,162563489.4,168661630.8,PP,FC_Conv_Monde,PP_FAC_Conv_Global,FR42,10056894,PP_FAC_Conv_Global,162563489.4,6098141.400000006,-0.0198606616918708,165311899.210282,2748409.810281992,MHP AG,Hors mandat MHP AG,0,2748409.810281992,165311899.210282,PP_FAC_Conv,MHP HM ACT COTE,2026-03-23T00:00:00,UCBIFX13,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHP,MHP2C,FR0010831693,Ostrum SRI Cash Plus I C EUR,111582.07,2026-03-22T00:00:00,P,2289.5,1,254506195.05999997,254506195.06,255467149.26999998,PP,FC_Mon,PP_Mon_Fonds,FR43,4284156,PP_Mon_Fonds,254506195.06,960954.2099999785,0,255467149.26999998,960954.2099999785,MHP AG,Hors mandat MHP AG,0,960954.2099999785,255467149.26999998,PP_Mon_Fonds,MHP HM ACT COTE,2026-03-23T00:00:00,Monetaire,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHP,MHP2C,FR0011662014,MM STRATIC,23742.55,2026-02-20T00:00:00,P,4506,1,64269710.62,64269710.62,106983930.3,PP,FC_Div,PP_FAC_Act_EUR_MULTI,XL44,4622726,PP_FAC_Act_EUR_MULTI,64269710.62,42714219.68,0,106983930.3,42714219.68,MHP AG,Hors mandat MHP AG,0,42714219.68,106983930.3,PP_FAC_Act,MHP HM ACT COTE,2026-03-23T00:00:00,,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHP,MHP2C,LU1082505428,SCOR ILS FUND ATROPOS IC EUR H,1507.54,2026-02-28T00:00:00,P,47442.381,1,49999999.99301189,49999999.99301189,71521287.05,PP,FC_Alter_Autre,PP_FAC_Taux_Autre,LU46,8467265,PP_FAC_Taux_Autre,49999999.99301189,21521287.056988105,0,71521287.05,21521287.056988105,MHP AG,Hors mandat MHP AG,0,21521287.056988105,71521287.05,PP_FAC_Taux,MHP HM ACT COTE,2026-03-23T00:00:00,,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHP,MHP2C,LU0104884605,PICTET WATER-I,595.03,2026-03-20T00:00:00,P,33430,1,18738199.8,18738199.8,19891852.9,PP,FC_Act_EUR,PP_FAC_Act_Global,LU44,1167622,PP_FAC_Act_Global,18738199.8,1153653.0999999978,-0.0189226095922859,19515447.13350612,777247.3335061185,MHP AG,Hors mandat MHP AG,0,777247.3335061185,19515447.13350612,PP_FAC_Act,MHP HM ACT COTE,2026-03-23T00:00:00,M7EM,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0011662014,MM STRATIC,23742.55,2026-02-20T00:00:00,P,414,1,5041185.6,5041185.6,9829415.7,PP,FC_Div,PP_FAC_Act_EUR_MULTI,XL44,4622726,PP_FAC_Act_EUR_MULTI,5041185.6,4788230.1,0,9829415.7,4788230.1,MMH AG,Hors mandat MUTUELLE MH AG,0,4788230.1,9829415.7,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-23T00:00:00,,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,LU1105449521,AWF GL CNVRTBLS I EUR PF C,141.76,2026-03-20T00:00:00,P,15124,1,1962187.7600000002,1962187.7600000002,2143978.24,PP,FC_Conv_Monde,PP_FAC_Conv_Global,LU42,7240282,PP_FAC_Conv_Global,1962187.7600000002,181790.47999999998,-0.0198606616918708,2101397.4135006275,139209.65350062726,MMH AG,Hors mandat MUTUELLE MH AG,0,139209.65350062726,2101397.4135006275,PP_FAC_Conv,MHM HM ACTIFS COTE,2026-03-23T00:00:00,UCBIFX13,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0011441583,LBPAM ISR Opti Euro Equity MH,2462.63,2026-03-17T00:00:00,P,10935,1,16705930.200000001,16705930.200000001,26928859.049999997,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,16705930.200000001,10222928.849999996,-0.0189226095922859,26419294.763431154,9713364.563431153,MMH AG,Hors mandat MUTUELLE MH AG,0,9713364.563431153,26419294.763431154,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-23T00:00:00,M7EM,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,LU1956164344,BNPP Rspnb US Mlt-Fac Eq I EUR Acc,216.71,2026-03-20T00:00:00,P,20102,1,4038491.8000000007,4038491.8000000003,4356304.42,PP,FC_Act_US,,LU41,11976073,PP_FAC_Act_EUR_LC,4038491.8000000003,317812.61999999965,0,4356304.42,317812.61999999965,MMH AG,Hors mandat MUTUELLE MH AG,0,317812.61999999965,4356304.42,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-23T00:00:00,,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0010831693,Ostrum SRI Cash Plus I C EUR,111582.07,2026-03-22T00:00:00,P,32.5,1,3613232.43,3613232.4299999997,3626417.27,PP,FC_Mon,PP_Mon_Fonds,FR43,4284156,PP_Mon_Fonds,3613232.4299999997,13184.840000000317,0,3626417.27,13184.840000000317,MMH AG,Hors mandat MUTUELLE MH AG,0,13184.840000000317,3626417.27,PP_Mon_Fonds,MHM HM ACTIFS COTE,2026-03-23T00:00:00,Monetaire,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHP,MHP2D,FR0010831693,Ostrum SRI Cash Plus I C EUR,111439.01,2026-03-22T00:00:00,P,1.7,1,188737.57,188737.57,189446.32,PP,FC_Mon,PP_Mon_Fonds,FR43,4284156,PP_Mon_Fonds,188737.57,708.75,0,189446.32,708.75,MHP AG,Hors mandat MHP AG,0,708.75,189446.32,PP_Mon_Fonds,MHP EDIT HM ACT COTE,2026-03-23T00:00:00,Monetaire,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHP,MHP2D,FR0011049709,LBPAM SELECTION ACTIONS EMERGENTS,2357.57,2026-03-17T00:00:00,P,57,1,53800.59,53800.590000000004,134381.49,PP,FC_Act_Emerg,PP_FAC_Act_Eme,FR41,4622717,PP_FAC_Act_Eme,53800.590000000004,80580.9,-0.0113853202235166,132851.5137042367,79050.92370423672,MHP AG,Hors mandat MHP AG,0,79050.92370423672,132851.5137042367,PP_FAC_Act,MHP EDIT HM ACT COTE,2026-03-23T00:00:00,MSDEEEMN,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHP,MHP2D,FR0011441583,LBPAM ISR Opti Euro Equity MH,2602.87,2026-03-17T00:00:00,P,300,1,312926,312926,780861,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,312926,467935,-0.0189226095922859,766085.0721511581,453159.0721511581,MHP AG,Hors mandat MHP AG,0,453159.0721511581,766085.0721511581,PP_FAC_Act,MHP EDIT HM ACT COTE,2026-03-23T00:00:00,M7EM,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHRS,MRS2C,FR0011049709,LBPAM SELECTION ACTIONS EMERGENTS,2234.18,2026-03-17T00:00:00,P,1550,1,1554170,1554170,3462979,PP,FC_Act_Emerg,PP_FAC_Act_Eme,FR41,4622717,PP_FAC_Act_Eme,1554170,1908809,-0.0113853202235166,3423551.875157687,1869381.8751576869,MHRS AG,Hors mandat MHRS AG,0,1869381.8751576869,3423551.875157687,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-23T00:00:00,MSDEEEMN,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHRS,MRS2C,FR0007022793,LBPAM ACTIONS EX-EURO-M,5330.43,2026-03-17T00:00:00,P,1875,1,3843351.95,3843351.95,9994556.25,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,3843351.95,6151204.3,0,9994556.25,6151204.3,MHRS AG,Hors mandat MHRS AG,0,6151204.3,9994556.25,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-23T00:00:00,,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHRS,MRS2C,FR0010831693,Ostrum SRI Cash Plus I C EUR,111582.07,2026-03-22T00:00:00,P,297.5,1,33062507.330000002,33062507.330000002,33195665.83,PP,FC_Mon,PP_Mon_Fonds,FR43,4284156,PP_Mon_Fonds,33062507.330000002,133158.49999999627,0,33195665.83,133158.49999999627,MHRS AG,Hors mandat MHRS AG,0,133158.49999999627,33195665.83,PP_Mon_Fonds,MHRS HM ACTIFS COTE,2026-03-23T00:00:00,Monetaire,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHRS,MRS2C,FR0011662014,MM STRATIC,23742.55,2026-02-20T00:00:00,P,374,1,3954849.56,3954849.56,8879713.7,PP,FC_Div,PP_FAC_Act_EUR_MULTI,XL44,4622726,PP_FAC_Act_EUR_MULTI,3954849.56,4924864.139999999,0,8879713.7,4924864.139999999,MHRS AG,Hors mandat MHRS AG,0,4924864.139999999,8879713.7,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-23T00:00:00,,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHRS,MRS2C,FR0011441583,LBPAM ISR Opti Euro Equity MH,2462.63,2026-03-17T00:00:00,P,18900,1,20728005,20728005,46543707,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,20728005,25815702,-0.0189226095922859,45662978.60346126,24934973.603461258,MHRS AG,Hors mandat MHRS AG,0,24934973.603461258,45662978.60346126,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-03-23T00:00:00,M7EM,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHRS,MRS2F,FR0011441583,LBPAM ISR Opti Euro Equity MH,2462.63,2026-03-17T00:00:00,P,250,1,363715.33,363715.33,615657.5,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,363715.33,251942.16999999998,-0.0189226095922859,604007.6534849373,240292.32348493725,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,240292.32348493725,604007.6534849373,PP_FAC_Act,MHRS MICHELIN HM ACT COTE,2026-03-23T00:00:00,M7EM,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHRS,MRS2F,FR0010831693,Ostrum SRI Cash Plus I C EUR,111582.07,2026-03-22T00:00:00,P,9,1,1000475.0099999999,1000475.01,1004238.63,PP,FC_Mon,PP_Mon_Fonds,FR43,4284156,PP_Mon_Fonds,1000475.01,3763.6199999999953,0,1004238.63,3763.6199999999953,MHRS MICHELIN,Hors mandat MHRS MICHELIN,0,3763.6199999999953,1004238.63,PP_Mon_Fonds,MHRS MICHELIN HM ACT COTE,2026-03-23T00:00:00,Monetaire,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHRS,MRS2G,FR0010831693,Ostrum SRI Cash Plus I C EUR,111439.01,2026-03-22T00:00:00,P,8,1,889311.1199999999,889311.12,891512.08,PP,FC_Mon,PP_Mon_Fonds,FR43,4284156,PP_Mon_Fonds,889311.12,2200.9599999999627,0,891512.08,2200.9599999999627,MHRS AG SG,Mandats LBPAM MHRS SG,0,2200.9599999999627,891512.08,PP_Mon_Fonds,MRS SG HM ACT COTE,2026-03-23T00:00:00,Monetaire,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHRS,MRS2G,FR0007078480,LBPAM ACTIONS EURO LARGE CAP M,4300.68,2026-03-17T00:00:00,P,357,1,503870.44,503870.44,1535342.76,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,4597012,PP_FAC_Act_EUR_LC,503870.44,1031472.3200000001,-0.0189226095922859,1506290.0683621773,1002419.6283621774,MHRS AG SG,Mandats LBPAM MHRS SG,0,1002419.6283621774,1506290.0683621773,PP_FAC_Act,MRS SG HM ACT COTE,2026-03-23T00:00:00,M7EM,2026-03-20T00:00:00
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,MHRS,MRS2G,FR0007022793,LBPAM ACTIONS EX-EURO-M,5610.12,2026-03-17T00:00:00,P,34,1,56719.14000000001,56719.14,190744.08,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,56719.14,134024.94,0,190744.08,134024.94,MHRS AG SG,Mandats LBPAM MHRS SG,0,134024.94,190744.08000000002,PP_FAC_Act,MRS SG HM ACT COTE,2026-03-23T00:00:00,,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,QUATREM,QUA2A,FR0010831693,Ostrum SRI Cash Plus I C EUR,111582.07,2026-03-22T00:00:00,P,797.8499999999999,1,88707287.7099412,88707287.7099412,89025754.55,PP,FC_Mon,PP_Mon_Fonds,FR43,4284156,PP_Mon_Fonds,88707287.7099412,318466.84005880356,0,89025754.55,318466.84005880356,QUATREM AG,Hors mandat QUATREM AG,0,318466.84005880356,89025754.55,PP_Mon_Fonds,QUATREM HM ACT COTE,2026-03-23T00:00:00,Monetaire,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,QUATREM,QUA2A,FR0010708453,CENTRAL VALOR SP FCP,0.03,2024-03-28T00:00:00,P,14340,1,458.88,458.88,430.2,PP,FC_Div,PP_FAC_DIV_Autres,FR46,8615535,PP_FAC_DIV_Autres,458.88,-28.680000000000007,0,430.2,-28.680000000000007,QUATREM AG,Hors mandat QUATREM AG,0,-28.680000000000007,430.2,PP_FAC_DIV,QUATREM HM ACT COTE,2026-03-23T00:00:00,,
EXPORT_PRMP_ADP,2026-03-23T00:00:00,Groupe MH,QUATREM,QUA2A,FR0011441583,LBPAM ISR Opti Euro Equity MH,2462.63,2026-03-17T00:00:00,P,105623,1,119171160.15,119171160.15,260110368.49,PP,FC_Act_EUR,PP_FAC_Act_EUR_LC,FR41,5873494,PP_FAC_Act_EUR_LC,119171160.15,140939208.34,-0.0189226095922859,255188401.5361581,136017241.3861581,QUATREM AG,Hors mandat QUATREM AG,0,136017241.3861581,255188401.5361581,PP_FAC_Act,QUATREM HM ACT COTE,2026-03-23T00:00:00,M7EM,2026-03-20T00:00:00
