PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[PFMIndice.Date J]
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHP,MHP5D,FR0007053749,OSTRUM SRI CRDT ULTRA SHT PLSS,1751.38,2026-01-19T00:00:00,P,1071,1,1711725.75,1711725.75,1875727.98,PP,FC_Taux_Entr,PP_FAC_Taux_Corp_IG,FR42,8297652,PP_FAC_Taux_Corp_IG,1711725.75,164002.22999999998,LECPTREU,0.000316680676819654,1876321.9868062357,164596.23680623574,MHP AG,Hors mandat MHP AG,0,164596.23680623574,1876321.9868062357,PP_FAC_Taux,MHP HM NANTI SMI,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0011034560,EDR FINANCIAL BDS S,1493.13,2026-01-19T00:00:00,P,1184,1,1192613.92,1192613.92,1767865.92,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,1192613.92,575252,HE00,-0.000453852804632926,1767063.569093993,574449.649093993,MMH AG,Hors mandat MUTUELLE MH AG,0,574449.649093993,1767063.569093993,PP_FAC_Taux,MHM HM ACTIFS COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400EBG6,MH Lazard Total Return,1138.36,2026-01-19T00:00:00,P,7395,1,7505213.85,7505213.85,8418172.2,PP,FC_Taux_Autre,PP_FAC_Taux_Autre,FR42,9745480,PP_FAC_Taux_Autre,7505213.85,912958.3499999996,LECPTREU,0.000316680676819654,8420838.072469879,915624.2224698793,MMH AG,Hors mandat MUTUELLE MH AG,0,915624.2224698793,8420838.072469879,PP_FAC_Taux,MHM HM ACTIFS COTE,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,LU1585264762,TIKEHAU SUBFIN FUND I CAP,223.96,2026-01-19T00:00:00,P,8484,1,1810485.6,1810485.6,1900076.64,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU49,7240288,PP_FAC_Taux_Corp_HY,1810485.6,89591.0399999998,HE00,-0.000453852804632926,1899214.2848879183,88728.68488791818,MMH AG,Hors mandat MUTUELLE MH AG,0,88728.68488791818,1899214.2848879183,PP_FAC_Taux,MHM HM ACTIFS COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007053749,OSTRUM SRI CRDT ULTRA SHT PLSS,1753.7,2026-01-19T00:00:00,P,2859,1,4389108.21,4389108.21,5013828.3,PP,FC_Taux_Entr,PP_FAC_Taux_Corp_IG,FR42,8297652,PP_FAC_Taux_Corp_IG,4389108.21,624720.0899999999,LECPTREU,0.000316680676819654,5015416.082539501,626307.8725395007,MMH AG,Hors mandat MUTUELLE MH AG,0,626307.8725395007,5015416.082539501,PP_FAC_Taux,MHM HM ACTIFS COTE,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400CCX3,GEMEQUITY PART MH,146.42,2026-01-19T00:00:00,P,27856,1,2973227.24,2973227.24,4078675.52,PP,FC_Act_Emerg,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,2973227.24,1105448.2799999998,MSDEEEMN,-0.0114939544090962,4031795.4095236235,1058568.1695236233,MMH AG,Hors mandat MUTUELLE MH AG,0,1058568.1695236233,4031795.4095236235,PP_FAC_Act,MHM HM ACTIFS COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33673.75,2026-01-19T00:00:00,P,56,1,1511236.1600000001,1511236.1600000001,1885730,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,1511236.1600000001,374493.83999999985,HE00,-0.000453852804632926,1884874.1561507196,373637.99615071947,MMH AG,Hors mandat MUTUELLE MH AG,0,373637.99615071947,1884874.1561507196,PP_FAC_Taux,MHM HM ACTIFS COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,1319.91,2026-01-19T00:00:00,P,1778,1000,1736163.6600000001,1736163.6600000001,2346799.98,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,10230506,PP_FAC_Act_Asie,1736163.6600000001,610636.3199999998,MSDEPN,-0.0143767633735373,2313060.592002518,576896.9320025179,MMH AG,Hors mandat MUTUELLE MH AG,0,576896.9320025179,2313060.592002518,PP_FAC_Act,MHM HM ACTIFS COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1372.77,2026-01-19T00:00:00,P,2415,1000,2810464.7600000002,2810464.7600000002,3315239.55,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,2810464.7600000002,504774.7899999996,M7EUM,-0.00661258436157877,3293317.2487967825,482852.4887967822,MMH AG,Hors mandat MUTUELLE MH AG,0,482852.4887967822,3293317.2487967825,PP_FAC_Act,MHM HM ACTIFS COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0010590950,OBJECTIF CREDIT FI-C,20039.93,2026-01-19T00:00:00,P,92,1,1179349.56,1179349.56,1843673.56,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,2956515,PP_FAC_Taux_Corp_HY,1179349.56,664324,HE00,-0.000453852804632926,1842836.8035839663,663487.2435839663,MMH AG,Hors mandat MUTUELLE MH AG,0,663487.2435839663,1842836.8035839663,PP_FAC_Taux,MHM HM ACTIFS COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHP,MHP5E,FR0007053749,OSTRUM SRI CRDT ULTRA SHT PLSS,1751.38,2026-01-19T00:00:00,P,1135,1,1816454,1816454,1987816.3,PP,FC_Taux_Entr,PP_FAC_Taux_Corp_IG,FR42,8297652,PP_FAC_Taux_Corp_IG,1816454,171362.30000000005,LECPTREU,0.000316680676819654,1988445.803011277,171991.803011277,MHP AG,Hors mandat MHP AG,0,171991.803011277,1988445.803011277,PP_FAC_Taux,MHP HM NANTI CNP,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHP,MHP5F,FR0007053749,OSTRUM SRI CRDT ULTRA SHT PLSS,1751.38,2026-01-19T00:00:00,P,832,1,1329744,1329744,1457148.16,PP,FC_Taux_Entr,PP_FAC_Taux_Corp_IG,FR42,8297652,PP_FAC_Taux_Corp_IG,1329744,127404.15999999992,LECPTREU,0.000316680676819654,1457609.610665535,127865.61066553509,MHP AG,Hors mandat MHP AG,0,127865.61066553509,1457609.610665535,PP_FAC_Taux,MHP HM NANT GENERALI,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHRS,MRS2C,FR0007022793,LBPAM ACTIONS EX-EURO-M,5281.34,2026-01-19T00:00:00,P,1875,1,3843351.95,3843351.95,9902512.5,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,3843351.95,6059160.55,M7EUM,-0.00661258436157877,9837031.300702162,5993679.350702162,MHRS AG,Hors mandat MHRS AG,0,5993679.350702162,9837031.300702162,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHRS,MRS2C,LU0593537219,OSTRUM EURO HIGH INCOME FD IDE,96.93,2026-01-19T00:00:00,P,15760,1,1361984.8,1361984.8,1527616.8,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU42,7240285,PP_FAC_Taux_Corp_HY,1361984.8,165632,HE00,-0.000453852804632926,1526923.4868309156,164938.6868309155,MHRS AG,Hors mandat MHRS AG,0,164938.6868309155,1526923.4868309156,PP_FAC_Taux,MHRS HM ACTIFS COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHRS,MRS2C,FR0011034560,EDR FINANCIAL BDS S,1493.13,2026-01-19T00:00:00,P,2093,1,2332830.74,2332830.74,3125121.09,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,2332830.74,792290.3499999996,HE00,-0.000453852804632926,3123702.7450284855,790872.0050284853,MHRS AG,Hors mandat MHRS AG,0,790872.0050284853,3123702.7450284855,PP_FAC_Taux,MHRS HM ACTIFS COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHRS,MRS2C,FR0010590950,OBJECTIF CREDIT FI-C,20039.93,2026-01-19T00:00:00,P,170,1,2211485.6,2211485.6,3406788.1,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,2956515,PP_FAC_Taux_Corp_HY,2211485.6,1195302.5,HE00,-0.000453852804632926,3405241.919666025,1193756.3196660248,MHRS AG,Hors mandat MHRS AG,0,1193756.3196660248,3405241.919666025,PP_FAC_Taux,MHRS HM ACTIFS COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHRS,MRS2C,FR0007079330,LBPAM SELECTION ACTIONS ASIE,5480.13,2026-01-19T00:00:00,P,106,1,226046.06000000003,226046.06000000003,580893.78,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,4622700,PP_FAC_Act_Asie,226046.06000000003,354847.72,MSDEPN,-0.0143767633735373,572542.4075797803,346496.34757978027,MHRS AG,Hors mandat MHRS AG,0,346496.34757978027,572542.4075797803,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHRS,MRS2C,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33673.75,2026-01-19T00:00:00,P,270,1,3716498.1300000004,3716498.1300000004,9091912.5,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,3716498.1300000004,5375414.369999999,HE00,-0.000453852804632926,9087786.110012397,5371287.980012396,MHRS AG,Hors mandat MHRS AG,0,5371287.980012396,9087786.110012397,PP_FAC_Taux,MHRS HM ACTIFS COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1372.77,2026-01-19T00:00:00,P,14780,1000,14855524,14855524,20289540.599999998,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,14855524,5434016.599999998,M7EUM,-0.00661258436157877,20155374.301124822,5299850.301124822,QUATREM AG,Hors mandat QUATREM AG,0,5299850.301124822,20155374.301124822,PP_FAC_Act,QUATREM HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,QUATREM,QUA2A,LU0970532437,LFAM MULTI OBLIG I CAP,1157.34,2026-01-19T00:00:00,P,0.0019999999999527063,1,2.44,2.44,2.31,PP,FC_Taux_Souv,PP_FAC_Taux_Gov,LU42,4564784,PP_FAC_Taux_Gov,2.44,-0.1299999999999999,LEATTREU,0.000812429772934299,2.3118767127754785,-0.1281232872245215,QUATREM AG,Hors mandat QUATREM AG,0,-0.1281232872245215,2.3118767127754785,PP_FAC_Taux,QUATREM HM ACT COTE,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,QUATREM,QUA2A,FR0011034560,EDR FINANCIAL BDS S,1493.13,2026-01-19T00:00:00,P,10494.819,1,10410497.400865804,10410497.400865804,15670129.09,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,10410497.400865804,5259631.689134195,HE00,-0.000453852804632926,15663017.157963542,5252519.757097738,QUATREM AG,Hors mandat QUATREM AG,0,5252519.757097738,15663017.157963542,PP_FAC_Taux,QUATREM HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,1319.91,2026-01-19T00:00:00,P,3439,1000,3381610.33,3381610.33,4539170.49,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,10230506,PP_FAC_Act_Asie,3381610.33,1157560.1600000001,MSDEPN,-0.0143767633735373,4473911.909953127,1092301.5799531266,QUATREM AG,Hors mandat QUATREM AG,0,1092301.5799531266,4473911.909953127,PP_FAC_Act,QUATREM HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,QUATREM,QUA2A,FR0010590950,OBJECTIF CREDIT FI-C,20039.93,2026-01-19T00:00:00,P,468.382,1,6110803.439816754,6110803.439816754,9386342.49,PP,FC_Taux_Autre,PP_FAC_Taux_Corp_HY,FR42,2956515,PP_FAC_Taux_Corp_HY,6110803.439816754,3275539.050183246,HE00,-0.000453852804632926,9382082.472135669,3271279.0323189143,QUATREM AG,Hors mandat QUATREM AG,0,3271279.0323189143,9382082.472135669,PP_FAC_Taux,QUATREM HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,QUATREM,QUA2A,LU1585264762,TIKEHAU SUBFIN FUND I CAP,223.96,2026-01-19T00:00:00,P,95207,1,15913415.509999998,15913415.51,21322559.72,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,LU49,7240288,PP_FAC_Taux_Corp_HY,15913415.51,5409144.209999999,HE00,-0.000453852804632926,21312882.416469123,5399466.906469123,QUATREM AG,Hors mandat QUATREM AG,0,5399466.906469123,21312882.416469123,PP_FAC_Taux,QUATREM HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33673.75,2026-01-19T00:00:00,P,433,1,10075277.819999998,10075277.819999998,14580733.749999998,PP,FC_Taux_HY,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,10075277.819999998,4505455.93,HE00,-0.000453852804632926,14574116.243093954,4498838.423093956,QUATREM AG,Hors mandat QUATREM AG,0,4498838.423093956,14574116.243093954,PP_FAC_Taux,QUATREM HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007022793,LBPAM ACTIONS EX-EURO-M,5281.34,2026-01-19T00:00:00,P,2526,1,6407216.04,6407216.04,13340664.84,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,6407216.04,6933448.8,M7EUM,-0.00661258436157877,13252448.568305952,6845232.528305952,QUATREM AG,Hors mandat QUATREM AG,0,6845232.528305952,13252448.568305952,PP_FAC_Act,QUATREM HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400EBG6,MH Lazard Total Return,1138.36,2026-01-19T00:00:00,P,81307,1,83393623.56,83393623.56,92556636.52000001,PP,FC_Taux_Autre,PP_FAC_Taux_Autre,FR42,9745480,PP_FAC_Taux_Autre,83393623.56,9163012.960000008,LECPTREU,0.000316680676819654,92585947.4182973,9192323.858297303,QUATREM AG,Hors mandat QUATREM AG,0,9192323.858297303,92585947.4182973,PP_FAC_Taux,QUATREM HM ACT COTE,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400CCX3,GEMEQUITY PART MH,146.42,2026-01-19T00:00:00,P,326337,1,34458500.61,34458500.61,47782263.54,PP,FC_Act_Emerg,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,34458500.61,13323762.93,MSDEEEMN,-0.0114939544090962,47233056.38130782,12774555.771307819,QUATREM AG,Hors mandat QUATREM AG,0,12774555.771307819,47233056.38130782,PP_FAC_Act,QUATREM HM ACT COTE,2026-01-20T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,QUATREM,QUA2A,LU2066074910,BDLCM Funds BDL Transition E Acc,161.27,2026-01-19T00:00:00,P,60511,1,8625843.05,8625843.05,9758608.97,PP,FC_Act_exEUR,PP_FAC_Taux_Gov,LU41,11008390,PP_FAC_Taux_Gov,8625843.05,1132765.92,LEATTREU,0.000812429772934299,9766537.154469654,1140694.1044696532,QUATREM AG,Hors mandat QUATREM AG,0,1140694.1044696532,9766537.154469654,PP_FAC_Taux,QUATREM HM ACT COTE,2026-01-19T00:00:00
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,AUXIA,AUX2E,FR0013423555,PRATIC AUXIA,631.97,2026-01-19T00:00:00,P,80553,1,51272790.03,51272790.03,50907079.41,PP,FC_Div,PP_FAC_DIV_PRATIC,FR44,8615538,PP_FAC_DIV_PRATIC,51272790.03,-365710.62000000477,Diversifié,0,50907079.41,-365710.62000000477,AUXIA AG,Hors mandat AUXIA AG,931013.580594073,565302.9605940683,51838092.99059407,PP_FAC_DIV,AUXIA HM ACT COTE,
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,CMAV,CMA2C,FR0013423548,PRATIC CMAV,999.71,2026-01-19T00:00:00,P,13375,1,12480051.64,12480051.64,13371121.25,PP,FC_Div,PP_FAC_DIV_PRATIC,FR44,8615537,PP_FAC_DIV_PRATIC,12480051.64,891069.6099999994,Diversifié,0,13371121.25,891069.6099999994,CMAV AG,Hors mandat CMAV AG,104592.9316251029,995662.5416251023,13475714.181625104,PP_FAC_DIV,CMAV HM ACT COTE,
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,INPR,INP2C,FR0007443544,PRATIC INPR,4546.39,2026-01-19T00:00:00,P,7247,1,32698246.590000004,32698246.590000004,32947688.330000002,PP,FC_Div,PP_FAC_DIV_PRATIC,FR42,8615534,PP_FAC_DIV_PRATIC,32698246.590000004,249441.73999999836,Diversifié,0,32947688.330000002,249441.73999999836,INPR AG,Hors mandat INPR AG,343991.3134790744,593433.0534790728,33291679.643479075,PP_FAC_DIV,INPR HM ACT COTE,
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHP,MHP2C,FR0010251082,PRATIC MHP,849.13,2026-01-19T00:00:00,P,536781,1,551542311.23,551542311.23,455796850.53,PP,FC_Div,PP_FAC_DIV_PRATIC,FR44,4622712,PP_FAC_DIV_PRATIC,551542311.23,-95745460.70000005,Diversifié,0,455796850.53,-95745460.70000005,MHP AG,Hors mandat MHP AG,4506887.016403329,-91238573.68359672,460303737.5464033,PP_FAC_DIV,MHP HM ACT COTE,
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0013423530,PRATIC MUTUEL,1185.69,2026-01-19T00:00:00,P,18467,1,18448496.189999998,18448496.189999998,21896137.23,PP,FC_Div,PP_FAC_DIV_PRATIC,FR44,8615536,PP_FAC_DIV_PRATIC,18448496.189999998,3447641.040000003,Diversifié,0,21896137.23,3447641.040000003,MMH AG,Hors mandat MUTUELLE MH AG,51085.740010722126,3498726.780010725,21947222.970010724,PP_FAC_DIV,MHM HM ACTIFS COTE,
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,MHRS,MRS2C,FR0010404731,PRATIC RS,533.79,2026-01-19T00:00:00,P,68817,1,38185865.13,38185865.13,36733826.43,PP,FC_Div,PP_FAC_DIV_PRATIC,FR44,4622713,PP_FAC_DIV_PRATIC,38185865.13,-1452038.700000003,Diversifié,0,36733826.43,-1452038.700000003,MHRS AG,Hors mandat MHRS AG,566545.6445069897,-885493.0554930132,37300372.07450699,PP_FAC_DIV,MHRS HM ACTIFS COTE,
EXPORT_PRMP_ADP,2026-01-21T00:00:00,Groupe MH,QUATREM,QUA2A,FR0007044532,PRATIC QUATREM,15.7,2026-01-19T00:00:00,P,14980039.999999998,1,242976248.79999998,242976248.79999998,235186628,PP,FC_Div,PP_FAC_DIV_PRATIC,FR44,4622704,PP_FAC_DIV_PRATIC,242976248.79999998,-7789620.799999982,Diversifié,0,235186628,-7789620.799999982,QUATREM AG,Hors mandat QUATREM AG,1557881.706004023,-6231739.093995959,236744509.70600402,PP_FAC_DIV,QUATREM HM ACT COTE,
