PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Holding Date 2],PMVL[Ref Unik Asset],PMVL[Flag Fonds Dedie],PMVL[PFMIndice.Perf J / J-1]
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,INPR,INP2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3308.63,2026-03-24T00:00:00,P,3900,1,5566093.5,5566093.5,12903657,PP,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,5566093.5,7337563.5,M7EM,13086677.334744219,7520583.834744219,INPR AG,Hors mandat INPR AG,0,7520583.834744219,13086677.334744219,2026-03-25T00:00:00,PP_FAC_Act,INPR HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,INPR,INP2C,LU2541301847,EdRF EM Climate Bonds S EUR H,106.94,2026-03-24T00:00:00,P,4593,1,458565.12,458565.12,491175.42,PP,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,458565.12,32610.29999999999,LG20TREH,490589.75035412493,32024.630354124936,INPR AG,Hors mandat INPR AG,0,32024.630354124936,490589.75035412493,2026-03-24T00:00:00,PP_FAC_Taux,INPR HM ACT COTE,2026-03-26T00:00:00,FC_Taux_Emerg,Vrai,-0.00119238386537141
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,INPR,INP2C,FR001400EBG6,MH Lazard Total Return,1120.6,2026-03-24T00:00:00,P,990,1,1003998.5999999999,1003998.6,1109394,PP,PP_FAC_Taux_Autre,FR42,9745480,PP_FAC_Taux_Autre,1003998.6,105395.40000000002,LECPTREU,1108585.3841444156,104586.78414441564,INPR AG,Hors mandat INPR AG,0,104586.78414441564,1108585.3841444156,2026-03-24T00:00:00,PP_FAC_Taux,INPR HM ACT COTE,2026-03-26T00:00:00,FC_Taux_Autre,Vrai,-0.000728880682232346
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,INPR,INP2C,FR0007475975,MH Lazard action euro LC,475.93,2026-03-24T00:00:00,P,71023.06059,1,12776999.594229193,12776999.594229193,33802005.230000004,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,12776999.594229193,21025005.635770813,M7EM,34281439.41770512,21504439.823475927,INPR AG,Hors mandat INPR AG,0,21504439.823475927,34281439.41770512,2026-03-25T00:00:00,PP_FAC_Act,INPR HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,INPR,INP2C,FR0000986531,SELECTION VALEURS MOYENNES,928.64,2026-03-24T00:00:00,P,9833,1,4420615.980000001,4420615.98,9131317.12,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,4420615.98,4710701.139999999,M7EM,9260832.087420322,4840216.107420322,INPR AG,Hors mandat INPR AG,0,4840216.107420322,9260832.087420322,2026-03-25T00:00:00,PP_FAC_Act,INPR HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,INPR,INP2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6150.73,2026-03-24T00:00:00,P,700,1,2869788,2869788,4305511,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,2869788,1435723,M7EM,4366578.654267695,1496790.6542676948,INPR AG,Hors mandat INPR AG,0,1496790.6542676948,4366578.654267695,2026-03-25T00:00:00,PP_FAC_Act,INPR HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,INPR,INP2C,LU1585264762,TIKEHAU SUBFIN FUND I CAP,221.27,2026-03-24T00:00:00,P,1206.002,1,166199.139238006,166199.139238006,266852.06,PP,PP_FAC_Taux_Corp_HY,LU49,7240288,PP_FAC_Taux_Corp_HY,166199.139238006,100652.920761994,HE00,267832.0966929166,101632.95745491059,INPR AG,Hors mandat INPR AG,0,101632.95745491059,267832.0966929166,2026-03-25T00:00:00,PP_FAC_Taux,INPR HM ACT COTE,2026-03-26T00:00:00,FC_Taux_HY,Vrai,0.00367258432599934
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP1R,FR0007475975,MH Lazard action euro LC,475.93,2026-03-24T00:00:00,P,31529.50403,1,9380768.959800778,9380768.959800778,15005836.850000001,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,9380768.959800778,5625067.8901992235,M7EM,15218673.66698949,5837904.707188712,MHP PERE,Mandats LBPAM MHP PERE,0,5837904.707188712,15218673.66698949,2026-03-25T00:00:00,PP_FAC_Act,MHP PERE HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP1R,FR0007057674,FEDERIS ISR ACTIONS US MM,4273.19,2026-03-24T00:00:00,P,664,1,1138801.3299999998,1138801.3299999998,2837398.16,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,1138801.3299999998,1698596.8300000003,MAUSLCR,2855740.493635029,1716939.1636350292,MHP PERE,Mandats LBPAM MHP PERE,0,1716939.1636350292,2855740.493635029,2026-03-25T00:00:00,PP_FAC_Act,MHP PERE HM ACT COTE,2026-03-26T00:00:00,FC_Act_US,Vrai,0.00646449056519764
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP1R,FR0000986531,SELECTION VALEURS MOYENNES,928.64,2026-03-24T00:00:00,P,5400,1,2432947.11,2432947.11,5014656,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,2432947.11,2581708.89,M7EM,5085781.884681149,2652834.7746811495,MHP PERE,Mandats LBPAM MHP PERE,0,2652834.7746811495,5085781.884681149,2026-03-25T00:00:00,PP_FAC_Act,MHP PERE HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP1R,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6150.73,2026-03-24T00:00:00,P,932,1,2417368.6799999997,2417368.6799999997,5732480.36,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,2417368.6799999997,3315111.6800000006,M7EM,5813787.57968213,3396418.8996821307,MHP PERE,Mandats LBPAM MHP PERE,0,3396418.8996821307,5813787.57968213,2026-03-25T00:00:00,PP_FAC_Act,MHP PERE HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2B,FR0012599645,GROUPAMA ULTRA SHT TERM BD IC,11096.78,2026-03-24T00:00:00,P,455.11,1,,,5050255.55,PP,PP_FAC_Taux_Autre,FR43,5370699,PP_FAC_Taux_Autre,5050255.55,0,LECPTREU,5046574.516289269,-3681.0337107311934,MHP AG,Hors mandat MHP AG,0,-3681.0337107311934,5046574.516289269,2026-03-24T00:00:00,PP_FAC_Taux,MHP HM ACT NC,2026-03-26T00:00:00,FC_Taux_Autre,Vrai,-0.000728880682232346
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2C,LU2066074910,BDLCM Funds BDL Transition E Acc,149.08,2026-03-24T00:00:00,P,72100,1,9938985,9938985,10748667.999999998,PP,PP_FAC_Taux_Gov,LU41,11008390,PP_FAC_Taux_Gov,9938985,809682.9999999981,M7EUM,10897320.596961655,958335.5969616547,MHP AG,Hors mandat MHP AG,0,958335.5969616547,10897320.596961655,2026-03-25T00:00:00,PP_FAC_Taux,MHP HM ACT COTE,2026-03-26T00:00:00,FC_Act_exEUR,Vrai,0.0138298621709831
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2C,FR0010590950,OBJECTIF CREDIT FI-C,19703.35,2026-03-24T00:00:00,P,2568,1,48047074.559999995,48047074.559999995,50598202.800000004,PP,PP_FAC_Taux_Corp_HY,FR49,2956515,PP_FAC_Taux_Corp_HY,48047074.559999995,2551128.2400000095,LECPTREU,50561322.74742341,2514248.1874234155,MHP AG,Hors mandat MHP AG,0,2514248.1874234155,50561322.74742341,2026-03-24T00:00:00,PP_FAC_Taux,MHP HM ACT COTE,2026-03-26T00:00:00,FC_Taux_Autre,Vrai,-0.000728880682232346
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2C,FR0007475975,MH Lazard action euro LC,475.93,2026-03-24T00:00:00,P,1903737.57248,1,713346927.3070494,713346927.3070494,906045822.87,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,713346927.3070494,192698895.5629506,M7EM,918896816.1810644,205549888.87401497,MHP AG,Hors mandat MHP AG,0,205549888.87401497,918896816.1810644,2026-03-25T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2C,FR0007021936,FEDERIS ISR FRANCE MH,441.54,2026-03-24T00:00:00,P,202477,1,86652809.35000001,86652809.35000001,89401694.58,PP,PP_FAC_Act_EUR_LC,FR41,5873258,PP_FAC_Act_EUR_LC,86652809.35000001,2748885.2299999893,M7EM,90669732.63066517,4016923.280665159,MHP AG,Hors mandat MHP AG,0,4016923.280665159,90669732.63066517,2026-03-25T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2C,FR001400N7S5,MH EDRAM DIVERSIFIE,11043.85,2026-03-24T00:00:00,P,19315,1,199496299.18,199496299.18,213311962.75000003,PP,,FR44,10907450,PP_FAC_Act_EUR_LC,199496299.18,13815663.570000023,Composite_diversifie,216337494.72341278,16841195.543412775,MHP AG,Hors mandat MHP AG,0,16841195.543412775,216337494.72341278,2026-03-25T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-26T00:00:00,FC_Div,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2C,FR001400WZF9,Fonds Objectif Biodiversit� Actions Cot�,10623.45,2026-03-24T00:00:00,P,1500,1,15000000,15000000,15935175,PP,,FR41,11972345,PP_FAC_Act_EUR_LC,15000000,935175,ActionMixte,16099690.483919805,1099690.483919805,MHP AG,Hors mandat MHP AG,0,1099690.483919805,16099690.483919805,2026-03-25T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-26T00:00:00,FC_Act_Mixte,Vrai,0.010324046263678
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2C,LU2541301847,EdRF EM Climate Bonds S EUR H,106.94,2026-03-24T00:00:00,P,115822,1,11563668.48,11563668.48,12386004.68,PP,PP_FAC_Taux_Eme,LU42,11008396,PP_FAC_Taux_Eme,11563668.48,822336.1999999993,LG20TREH,12371235.807863152,807567.3278631512,MHP AG,Hors mandat MHP AG,0,807567.3278631512,12371235.807863152,2026-03-24T00:00:00,PP_FAC_Taux,MHP HM ACT COTE,2026-03-26T00:00:00,FC_Taux_Emerg,Vrai,-0.00119238386537141
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2C,FR0007053749,OSTRUM SRI CRDT ULTRA SHT PLSS,1759.25,2026-03-24T00:00:00,P,87914,1,140626954.03000003,140626954.03000003,154662704.5,PP,PP_FAC_Taux_Corp_IG,FR42,8297652,PP_FAC_Taux_Corp_IG,140626954.03000003,14035750.469999969,LECPTREU,154549973.84242815,13923019.812428117,MHP AG,Hors mandat MHP AG,0,13923019.812428117,154549973.84242815,2026-03-24T00:00:00,PP_FAC_Taux,MHP HM ACT COTE,2026-03-26T00:00:00,FC_Taux_Entr,Vrai,-0.000728880682232346
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2C,FR001400EBG6,MH Lazard Total Return,1120.6,2026-03-24T00:00:00,P,263978,1,285106487.94,285106487.94,295813746.8,PP,PP_FAC_Taux_Autre,FR42,9745480,PP_FAC_Taux_Autre,285106487.94,10707258.860000014,LECPTREU,295598133.87441874,10491645.934418738,MHP AG,Hors mandat MHP AG,0,10491645.934418738,295598133.87441874,2026-03-24T00:00:00,PP_FAC_Taux,MHP HM ACT COTE,2026-03-26T00:00:00,FC_Taux_Autre,Vrai,-0.000728880682232346
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2C,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33191.79,2026-03-24T00:00:00,P,3354,1,107577490.98000002,107577490.98,111325263.66,PP,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,107577490.98,3747772.6799999923,HE00,111734115.07840545,4156624.0984054506,MHP AG,Hors mandat MHP AG,0,4156624.0984054506,111734115.07840545,2026-03-25T00:00:00,PP_FAC_Taux,MHP HM ACT COTE,2026-03-26T00:00:00,FC_Taux_HY,Vrai,0.00367258432599934
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2C,FR0000986531,SELECTION VALEURS MOYENNES,928.64,2026-03-24T00:00:00,P,168110,1,138060805.9,138060805.9,156113670.4,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,138060805.9,18052864.5,M7EM,158327924.5618052,20267118.661805183,MHP AG,Hors mandat MHP AG,0,20267118.661805183,158327924.5618052,2026-03-25T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2C,FR0013032430,DOM REFLEX I,1232.91,2026-03-24T00:00:00,P,8115,1,10004334.299999999,10004334.299999999,10005064.65,PP,,FR44,7271877,PP_FAC_Act_EUR_LC,10004334.299999999,730.3500000014901,Composite_diversifie,10146972.504601263,142638.20460126363,MHP AG,Hors mandat MHP AG,0,142638.20460126363,10146972.504601263,2026-03-25T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-26T00:00:00,FC_Div,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2C,FR001400MAX6,MH Lazard Diversifi�,1108.68,2026-03-24T00:00:00,P,129170,1,135965735.6,135965735.6,143208195.6,PP,PP_FAC_DIV_Autres,FR44,10831093,PP_FAC_DIV_Autres,135965735.6,7242460,Composite_diversifie,145239403.6441093,9273668.044109315,MHP AG,Hors mandat MHP AG,0,9273668.044109315,145239403.6441093,2026-03-25T00:00:00,PP_FAC_DIV,MHP HM ACT COTE,2026-03-26T00:00:00,FC_Div,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2C,FR0011790492,BDL REMPART EUROPE I,187.21,2026-03-24T00:00:00,P,136000,1,15116434,15116434,25460560,PP,PP_FAC_DIV_Autres,FR46,4373074,PP_FAC_DIV_Autres,15116434,10344126,Composite_diversifie,25821682.448773652,10705248.448773652,MHP AG,Hors mandat MHP AG,0,10705248.448773652,25821682.448773652,2026-03-25T00:00:00,PP_FAC_DIV,MHP HM ACT COTE,2026-03-26T00:00:00,FC_Alter_LS,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2C,FR001400CCX3,GEMEQUITY PART MH,142.86,2026-03-24T00:00:00,P,769495,1,103166055.69999999,103166055.69999999,109930055.7,PP,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,103166055.69999999,6764000.000000015,MSDEEEMN,112206099.59785746,9040043.897857472,MHP AG,Hors mandat MHP AG,0,9040043.897857472,112206099.59785746,2026-03-25T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-26T00:00:00,FC_Act_Emerg,Vrai,0.020704473252236
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP2C,FR0011945989,MH EDRAM Euro Smidcap H - EUR,2028.14,2026-03-24T00:00:00,P,160709.63,1,234723560.97559997,234723560.97559997,325941628.99,PP,PP_FAC_Act_EUR_LC,FR41,8426038,PP_FAC_Act_EUR_LC,234723560.97559997,91218068.01440004,ActionMixte,329306665.4469513,94583104.47135136,MHP AG,Hors mandat MHP AG,0,94583104.47135136,329306665.4469513,2026-03-25T00:00:00,PP_FAC_Act,MHP HM ACT COTE,2026-03-26T00:00:00,FC_Act_Mixte,Vrai,0.010324046263678
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0011034560,EDR FINANCIAL BDS S,1467.85,2026-03-24T00:00:00,P,1184,1,1192613.92,1192613.92,1737934.4,PP,PP_FAC_Taux_Corp_HY,FR42,4879142,PP_FAC_Taux_Corp_HY,1192613.92,545320.48,LECPTREU,1736667.6531888528,544053.7331888529,MMH AG,Hors mandat MUTUELLE MH AG,0,544053.7331888529,1736667.6531888528,2026-03-24T00:00:00,PP_FAC_Taux,MHM HM ACTIFS COTE,2026-03-26T00:00:00,FC_Taux_Autre,Vrai,-0.000728880682232346
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400EBG6,MH Lazard Total Return,1120.6,2026-03-24T00:00:00,P,7395,1,7505213.85,7505213.85,8286837,PP,PP_FAC_Taux_Autre,FR42,9745480,PP_FAC_Taux_Autre,7505213.85,781623.1500000004,LECPTREU,8280796.884593892,775583.0345938923,MMH AG,Hors mandat MUTUELLE MH AG,0,775583.0345938923,8280796.884593892,2026-03-24T00:00:00,PP_FAC_Taux,MHM HM ACTIFS COTE,2026-03-26T00:00:00,FC_Taux_Autre,Vrai,-0.000728880682232346
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0000986531,SELECTION VALEURS MOYENNES,928.64,2026-03-24T00:00:00,P,8102,1,5435895.16,5435895.16,7523841.28,PP,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,5435895.16,2087946.12,M7EM,7630556.449941977,2194661.289941977,MMH AG,Hors mandat MUTUELLE MH AG,0,2194661.289941977,7630556.449941977,2026-03-25T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007022967,LBPAM ACTIONS CROISSANCE EURO M,6150.73,2026-03-24T00:00:00,P,299,1,1431845.22,1431845.22,1839068.27,PP,PP_FAC_Act_EUR_LC,FR41,5873491,PP_FAC_Act_EUR_LC,1431845.22,407223.05000000005,M7EM,1865152.8823229154,433307.6623229154,MMH AG,Hors mandat MUTUELLE MH AG,0,433307.6623229154,1865152.8823229154,2026-03-25T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,LU1585264762,TIKEHAU SUBFIN FUND I CAP,221.27,2026-03-24T00:00:00,P,8484,1,1810485.6,1810485.6,1877254.68,PP,PP_FAC_Taux_Corp_HY,LU49,7240288,PP_FAC_Taux_Corp_HY,1810485.6,66769.07999999984,HE00,1884149.0561136766,73663.45611367654,MMH AG,Hors mandat MUTUELLE MH AG,0,73663.45611367654,1884149.0561136766,2026-03-25T00:00:00,PP_FAC_Taux,MHM HM ACTIFS COTE,2026-03-26T00:00:00,FC_Taux_HY,Vrai,0.00367258432599934
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007053749,OSTRUM SRI CRDT ULTRA SHT PLSS,1759.25,2026-03-24T00:00:00,P,2859,1,4389108.21,4389108.21,5029695.75,PP,PP_FAC_Taux_Corp_IG,FR42,8297652,PP_FAC_Taux_Corp_IG,4389108.21,640587.54,LECPTREU,5026029.701930319,636921.491930319,MMH AG,Hors mandat MUTUELLE MH AG,0,636921.491930319,5026029.701930319,2026-03-24T00:00:00,PP_FAC_Taux,MHM HM ACTIFS COTE,2026-03-26T00:00:00,FC_Taux_Entr,Vrai,-0.000728880682232346
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR001400CCX3,GEMEQUITY PART MH,142.86,2026-03-24T00:00:00,P,27856,1,2973227.24,2973227.24,3979508.16,PP,PP_FAC_Act_Eme,XL41,9588501,PP_FAC_Act_Eme,2973227.24,1006280.9199999999,MSDEEEMN,4061901.7802557745,1088674.5402557743,MMH AG,Hors mandat MUTUELLE MH AG,0,1088674.5402557743,4061901.7802557745,2026-03-25T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-26T00:00:00,FC_Act_Emerg,Vrai,0.020704473252236
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007040365,MH EDRAM HYBRIDES CORPORATE,33191.79,2026-03-24T00:00:00,P,56,1,1511236.1600000001,1511236.1600000001,1858740.24,PP,PP_FAC_Taux_Corp_HY,XL42,1334621,PP_FAC_Taux_Corp_HY,1511236.1600000001,347504.07999999984,HE00,1865566.6202715281,354330.460271528,MMH AG,Hors mandat MUTUELLE MH AG,0,354330.460271528,1865566.6202715281,2026-03-25T00:00:00,PP_FAC_Taux,MHM HM ACTIFS COTE,2026-03-26T00:00:00,FC_Taux_HY,Vrai,0.00367258432599934
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0014003QV0,LBPAM ISR ACTIONS ENVIRON-MH,13018.11,2026-03-24T00:00:00,P,475,1,4750000,4750000,6183602.25,PP,PP_FAC_Act_EUR_LC,FR41,9529463,PP_FAC_Act_EUR_LC,4750000,1433602.25,M7EM,6271308.003006307,1521308.0030063074,MMH AG,Hors mandat MUTUELLE MH AG,0,1521308.0030063074,6271308.003006307,2026-03-25T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007475975,MH Lazard action euro LC,475.93,2026-03-24T00:00:00,P,5307.79006,1,1126750.7257925575,1126750.7257925575,2526136.52,PP,PP_FAC_Act_EUR_LC,FR41,8009926,PP_FAC_Act_EUR_LC,1126750.7257925575,1399385.7942074426,M7EM,2561966.234901752,1435215.5091091944,MMH AG,Hors mandat MUTUELLE MH AG,0,1435215.5091091944,2561966.234901752,2026-03-25T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0007057674,FEDERIS ISR ACTIONS US MM,4273.19,2026-03-24T00:00:00,P,295,1,1228087.95,1228087.95,1260591.05,PP,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,1228087.95,32503.100000000093,MAUSLCR,1268740.1289492976,40652.17894929764,MMH AG,Hors mandat MUTUELLE MH AG,0,40652.17894929764,1268740.1289492976,2026-03-25T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-26T00:00:00,FC_Act_US,Vrai,0.00646449056519764
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3308.63,2026-03-24T00:00:00,P,402,1,789805.1799999999,789805.1799999999,1330069.26,PP,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,789805.1799999999,540264.0800000001,M7EM,1348934.4329659427,559129.2529659427,MMH AG,Hors mandat MUTUELLE MH AG,0,559129.2529659427,1348934.4329659427,2026-03-25T00:00:00,PP_FAC_Act,MHM HM ACTIFS COTE,2026-03-26T00:00:00,FC_Act_EUR,Vrai,0.0141836019621584
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MUTUELLE MH,MMH2C,FR0010590950,OBJECTIF CREDIT FI-C,19703.35,2026-03-24T00:00:00,P,92,1,1179349.56,1179349.56,1812708.2,PP,PP_FAC_Taux_Corp_HY,FR49,2956515,PP_FAC_Taux_Corp_HY,1179349.56,633358.6399999999,LECPTREU,1811386.9520104958,632037.3920104958,MMH AG,Hors mandat MUTUELLE MH AG,0,632037.3920104958,1811386.9520104958,2026-03-24T00:00:00,PP_FAC_Taux,MHM HM ACTIFS COTE,2026-03-26T00:00:00,FC_Taux_Autre,Vrai,-0.000728880682232346
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP5C,FR0007053749,OSTRUM SRI CRDT ULTRA SHT PLSS,1758.42,2026-03-24T00:00:00,P,2881,1,4604558.25,4604558.25,5066008.02,PP,PP_FAC_Taux_Corp_IG,FR42,8297652,PP_FAC_Taux_Corp_IG,4604558.25,461449.76999999955,LECPTREU,5062315.504618187,457757.25461818743,MHP AG,Hors mandat MHP AG,0,457757.25461818743,5062315.504618187,2026-03-24T00:00:00,PP_FAC_Taux,MHP HM NANTI ID,2026-03-26T00:00:00,FC_Taux_Entr,Vrai,-0.000728880682232346
EXPORT_PRMP_ADP,2026-03-26T00:00:00,Groupe MH,MHP,MHP5D,FR0007053749,OSTRUM SRI CRDT ULTRA SHT PLSS,1758.42,2026-03-24T00:00:00,P,1071,1,1711725.75,1711725.75,1883267.82,PP,PP_FAC_Taux_Corp_IG,FR42,8297652,PP_FAC_Taux_Corp_IG,1711725.75,171542.07000000007,LECPTREU,1881895.1424665323,170169.3924665323,MHP AG,Hors mandat MHP AG,0,170169.3924665323,1881895.1424665323,2026-03-24T00:00:00,PP_FAC_Taux,MHP HM NANTI SMI,2026-03-26T00:00:00,FC_Taux_Entr,Vrai,-0.000728880682232346
