PMVL[Holding date],PMVL[ENTITE],PMVL[ISIN],PMVL[Orig. name],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[PRMP PMVL],PMVL[PRMP VNC],PMVL[PRMP MtM],PMVL[Ref Unik Asset],PMVL[Selected Fund code],PMVL[3A],PMVL[CANTON],PMVL[CIC],PMVL[GROUPE],PMVL[Ptf name],PMVL[Quantity],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[Quote Date],PMVL[Quote],PMVL[VNC Agrege dirty (ptf cur.)],PMVL[PMVL Estimé],PRMP_PMVL_future,target
2026-01-27,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.00353064193618026,563416.015618924,18499109.134381074,19062525.15,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381074,2026-01-23T00:00:00,136.72,18499109.134381074,630718.9663230032,563416.0156189017,False
2026-01-30,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.000422118567425293,563416.0156189017,18499109.134381097,19062525.15,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381097,2026-01-23T00:00:00,136.72,18499109.134381097,571462.6614267305,563416.015618924,True
2026-02-02,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.000128307751569382,563416.015618924,18499109.134381074,19062525.15,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381074,2026-01-23T00:00:00,136.72,18499109.134381074,560970.1458776928,563416.015618924,True
2026-02-03,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.00229870147583988,563416.015618924,18499109.134381074,19062525.15,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381074,2026-01-30T00:00:00,136.72,18499109.134381074,519596.9609233849,563416.0156189203,False
2026-02-04,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.00600635287323134,563416.0156189203,18499109.13438108,19062525.15,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.13438108,2026-01-30T00:00:00,136.72,18499109.13438108,448919.7629131712,525770.5956189223,False
2026-02-06,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.00257513952291403,525770.5956189223,18499109.13438108,19024879.73,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.13438108,2026-01-30T00:00:00,136.45,18499109.13438108,476778.87590751424,525770.5956189223,False
2026-02-09,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.00223711886955273,525770.5956189223,18499109.13438108,19024879.73,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.13438108,2026-01-30T00:00:00,136.45,18499109.13438108,483209.6781839691,525770.5956189223,False
2026-02-10,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.00323425972952488,525770.5956189223,18499109.13438108,19024879.73,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.13438108,2026-02-06T00:00:00,136.45,18499109.13438108,587301.9979887158,525770.595618926,False
2026-02-11,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.00378789154361215,525770.595618926,18499109.134381074,19024879.73,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381074,2026-02-06T00:00:00,136.45,18499109.134381074,597834.7766664326,525770.595618926,False
2026-02-17,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.000597096282123108,525770.595618926,18499109.134381074,19024879.73,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381074,2026-02-13T00:00:00,136.45,18499109.134381074,537130.2805735469,525770.595618926,True
2026-02-25,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.00202515994840691,525770.595618926,18499109.134381074,19024879.73,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381074,2026-02-20T00:00:00,136.45,18499109.134381074,564299.0200713798,525770.595618926,False
2026-02-26,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.00031514095408018,525770.595618926,18499109.134381074,19024879.73,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381074,2026-02-20T00:00:00,136.45,18499109.134381074,519775.0768695548,525770.5956189223,True
2026-02-27,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.00115986210528302,525770.5956189223,18499109.13438108,19024879.73,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.13438108,2026-02-20T00:00:00,136.45,18499109.13438108,547836.8326753154,525770.595618926,True
2026-03-02,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.00275564250608398,525770.595618926,18499109.134381074,19024879.73,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381074,2026-02-20T00:00:00,136.45,18499109.134381074,578196.3628760502,525770.595618926,False
2026-03-03,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.00257792353488138,525770.595618926,18499109.134381074,19024879.73,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381074,2026-02-27T00:00:00,136.45,18499109.134381074,574815.2808231786,525770.5956189223,False
2026-03-04,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.00680242448994236,525770.5956189223,18499109.13438108,19024879.73,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.13438108,2026-02-27T00:00:00,136.45,18499109.13438108,396355.2878253609,525770.595618926,False
2026-03-05,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.00741525070543362,525770.595618926,18499109.134381074,19024879.73,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381074,2026-02-27T00:00:00,136.45,18499109.134381074,384696.3427802548,550867.5356189199,False
2026-03-06,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.00312356981006365,550867.5356189199,18499109.13438108,19049976.669999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.13438108,2026-02-27T00:00:00,136.63,18499109.13438108,610371.4676277488,550867.5356189236,False
2026-03-09,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.00567546043529618,550867.5356189236,18499109.134381074,19049976.669999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381074,2026-02-27T00:00:00,136.63,18499109.134381074,442750.1467350237,550867.5356189236,False
2026-03-10,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.000534050264709827,550867.5356189236,18499109.134381074,19049976.669999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381074,2026-02-27T00:00:00,136.63,18499109.134381074,561041.1807022505,550867.5356189199,True
2026-03-11,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.00478313088775566,550867.5356189199,18499109.13438108,19049976.669999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.13438108,2026-02-27T00:00:00,136.63,18499109.13438108,641986.067440223,550867.5356189236,False
2026-03-12,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.00130503077499838,550867.5356189236,18499109.134381074,19049976.669999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381074,2026-02-27T00:00:00,136.63,18499109.134381074,575728.3414362743,550867.5356189199,True
2026-03-13,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.00719438098939328,550867.5356189199,18499109.13438108,19049976.669999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.13438108,2026-02-27T00:00:00,136.63,18499109.13438108,413814.74561588466,550867.5356189199,False
2026-03-16,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.00278167788024119,550867.5356189199,18499109.13438108,19049976.669999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.13438108,2026-03-06T00:00:00,136.63,18499109.13438108,497876.63689687103,550867.5356189236,False
2026-03-17,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.00789186017108334,550867.5356189236,18499109.134381074,19049976.669999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381074,2026-03-06T00:00:00,136.63,18499109.134381074,400527.7834768854,550867.5356188938,False
2026-03-20,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.00162425554953982,550867.5356188938,18499109.134381104,19049976.669999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381104,2026-03-13T00:00:00,136.63,18499109.134381104,519925.50529404357,550867.5356188938,False
2026-03-23,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.0010098569228867,550867.5356188938,18499109.134381104,19049976.669999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381104,2026-03-13T00:00:00,136.63,18499109.134381104,,550867.5356188938,False
2026-03-24,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.0101833137101914,550867.5356188938,18499109.134381104,19049976.669999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381104,2026-03-20T00:00:00,136.63,18499109.134381104,,550867.5356188938,False
2026-03-25,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.00215195783265192,550867.5356188938,18499109.134381104,19049976.669999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381104,2026-03-20T00:00:00,136.63,18499109.134381104,,550867.5356188938,False
2026-03-26,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.00234071909839634,550867.5356188938,18499109.134381104,19049976.669999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381104,2026-03-20T00:00:00,136.63,18499109.134381104,,550867.5356188938,False
2026-03-27,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.00399438500994329,550867.5356188938,18499109.134381104,19049976.669999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381104,2026-03-20T00:00:00,136.63,18499109.134381104,,550867.5356188938,False
2026-03-30,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.0064540821453857,550867.5356188938,18499109.134381104,19049976.669999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381104,2026-03-20T00:00:00,136.63,18499109.134381104,427917.4213230349,550867.5356188938,False
2026-03-31,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.00413340878150626,550867.5356188938,18499109.134381104,19049976.669999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381104,2026-03-20T00:00:00,136.63,18499109.134381104,472126.1947636269,550867.5356188938,False
2026-04-01,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.00326076973850025,550867.5356188938,18499109.134381104,19049976.669999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381104,2026-03-20T00:00:00,136.63,18499109.134381104,612985.123063568,550867.5356188938,False
2026-04-02,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.003230209229267,550867.5356188938,18499109.134381104,19049976.669999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381104,2026-03-27T00:00:00,136.63,18499109.134381104,612402.9460756518,550867.5356188938,False
2026-04-03,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.00551321508702184,550867.5356188938,18499109.134381104,19049976.669999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381104,2026-03-27T00:00:00,136.63,18499109.134381104,655894.1544033512,550867.5356188938,False
2026-04-04,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.00551321508702184,550867.5356188938,18499109.134381104,19049976.669999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381104,2026-03-27T00:00:00,136.63,18499109.134381104,655894.1544033512,550867.5356188938,False
2026-04-07,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.000350748763752106,550867.5356188938,18499109.134381104,19049976.669999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,139427.4806,18499109.134381104,2026-03-27T00:00:00,136.63,18499109.134381104,544185.7798523866,430743.3251335621,False
2026-04-08,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,6.70617936229027e-05,430743.3251335621,19280869.434866436,19711612.759999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-03-27T00:00:00,135.96,19280869.434866436,432065.2212404497,430743.3251335621,True
2026-04-09,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.000510144750389791,430743.3251335621,19280869.434866436,19711612.759999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-03-27T00:00:00,135.96,19280869.434866436,420687.5493623316,430743.3251335621,True
2026-04-10,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.0117203512085533,430743.3251335621,19280869.434866436,19711612.759999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-02T00:00:00,135.96,19280869.434866436,661770.3495677635,430743.3251335621,False
2026-04-13,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.00339266177750304,430743.3251335621,19280869.434866436,19711612.759999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-02T00:00:00,135.96,19280869.434866436,363868.48994976655,430743.3251335621,False
2026-04-14,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.000211412038694375,430743.3251335621,19280869.434866436,19711612.759999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-10T00:00:00,135.96,19280869.434866436,434910.5973731093,430743.3251335621,True
2026-04-15,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.000118736242174809,430743.3251335621,19280869.434866436,19711612.759999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-10T00:00:00,135.96,19280869.434866436,433083.80795989186,430743.3251335621,True
2026-04-16,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.00709021002593071,430743.3251335621,19280869.434866436,19711612.759999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-10T00:00:00,135.96,19280869.434866436,570502.7995517775,430743.3251335621,False
2026-04-17,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.0010662718915289,430743.3251335621,19280869.434866436,19711612.759999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-10T00:00:00,135.96,19280869.434866436,409725.38651087135,430743.3251335621,False
2026-04-21,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.0,430743.3251335621,19280869.434866436,19711612.759999998,FC_Taux_Infl,AUX2D,AUXIA AG,525846.8729301132,FR42,Groupe MH,pas de nom de portefeuille,144980.9706,19280869.434866436,46129,135.96,19280869.434866436,19806716.30779655,430743.3251335621,False
2026-04-22,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.0,430743.3251335621,19280869.434866436,19711612.759999998,FC_Taux_Infl,AUX2D,AUXIA AG,342827.87227646634,FR42,Groupe MH,PP_FAC_Taux,144980.9706,19280869.434866436,46129,135.96,19280869.434866436,19623697.307142902,430743.3251335621,False
2026-04-23,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.0,430743.3251335621,19280869.434866436,19711612.759999998,FC_Taux_Infl,AUX2D,AUXIA AG,383439.6892061196,FR42,Groupe MH,pas de nom de portefeuille,144980.9706,19280869.434866436,46129,136.71,19280869.434866436,19664309.124072555,430743.3251335621,False
2026-04-27,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.000110423254576891,430743.3251335621,19280869.434866436,19711612.759999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-17T00:00:00,136.71,19280869.434866436,432919.9455674812,430743.3251335621,True
2026-04-28,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.00142133225799314,430743.3251335621,19280869.434866436,19711612.759999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-17T00:00:00,136.71,19280869.434866436,458760.0762064196,430743.3251335621,False
2026-04-29,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.001016354862315,430743.3251335621,19280869.434866436,19711612.759999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-17T00:00:00,136.71,19280869.434866436,450777.31860625744,430743.3251335621,True
2026-04-30,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.00237924380246275,430743.3251335621,19280869.434866436,19711612.759999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-17T00:00:00,136.71,19280869.434866436,383844.5926377848,430743.3251335621,False
2026-05-01,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.00237924380246275,430743.3251335621,19280869.434866436,19711612.759999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-17T00:00:00,136.71,19280869.434866436,383844.5926377848,430743.3251335621,False
2026-05-04,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.00476748947113928,430743.3251335621,19280869.434866436,19711612.759999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-17T00:00:00,136.71,19280869.434866436,524718.2314260378,430743.3251335621,False
2026-05-05,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.00366395003308394,430743.3251335621,19280869.434866436,19711612.759999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-17T00:00:00,136.71,19280869.434866436,502965.6893577017,430743.3251335621,False
2026-05-06,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.0033377794388446,430743.3251335621,19280869.434866436,19711612.759999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-17T00:00:00,136.71,19280869.434866436,364950.3093567677,430743.3251335621,False
2026-05-07,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.00249315004999423,430743.3251335621,19280869.434866436,19711612.759999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-17T00:00:00,136.71,19280869.434866436,381599.31679550186,430743.3251335621,False
2026-05-08,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.00249315004999423,430743.3251335621,19280869.434866436,19711612.759999998,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-17T00:00:00,136.71,19280869.434866436,381599.31679550186,539479.0551335625,False
2026-05-11,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.000236131782697582,539479.0551335625,19280869.434866436,19820348.49,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-17T00:00:00,136.71,19280869.434866436,534798.8409109339,539479.0551335625,True
2026-05-12,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.00254597928289787,539479.0551335625,19280869.434866436,19820348.49,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-17T00:00:00,136.3,19280869.434866436,589941.2517689206,539479.0551335625,False
2026-05-13,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.00144742003629389,539479.0551335625,19280869.434866436,19820348.49,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-24T00:00:00,136.51,19280869.434866436,510790.6856028065,539479.0551335625,False
2026-05-14,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.00144742003629389,539479.0551335625,19280869.434866436,19820348.49,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-24T00:00:00,136.51,19280869.434866436,510790.6856028065,539479.0551335625,False
2026-05-15,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,0.000781160973197769,539479.0551335625,19280869.434866436,19820348.49,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-30T00:00:00,136.92,19280869.434866436,554961.9378491305,539479.0551335625,True
2026-05-18,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-1.67860481083345e-05,539479.0551335625,19280869.434866436,19820348.49,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-30T00:00:00,136.92,19280869.434866436,539146.3498102874,539479.0551335625,True
2026-05-19,AUXIA,FR0010990093,TESTAMENT OBSEQUES FINANCEMENT,LF94TRUU,-0.011485486679068,539479.0551335625,19280869.434866436,19820348.49,FC_Taux_Infl,AUX2D,Hors mandat AUXIA AG,AUXIA AG,FR42,Groupe MH,AUXIA HM ACT PIV UC,144980.9706,19280869.434866436,2026-04-30T00:00:00,136.92,19280869.434866436,311832.7065771818,539479.0551335625,False
