PMVL[Source Name],PMVL[Holding date],PMVL[GROUPE],PMVL[ENTITE],PMVL[Selected Fund code],PMVL[ISIN],PMVL[Orig. name],PMVL[Quote],PMVL[Quote Date],PMVL[Quote Mode],PMVL[Quantity],PMVL[Inst. Nominal],PMVL[PRMP MtM],PMVL[RefUnik Position],PMVL[Ref Unik Asset],PMVL[Ref Unik Codes],PMVL[CIC],PMVL[Inst Num],PMVL[Ref Unik Codes Completed],PMVL[PRMP VNC],PMVL[PRMP PMVL],PMVL[Parametres_Indices.TICKER],PMVL[PFMIndice.Perf J / J-1],PMVL[MtM Estimé],PMVL[PMVL Estimé],PMVL[CANTON],PMVL[3A],PMVL[PRATIC_PMVLEstimée],PMVL[PMVL Estimée + PRATIC],PMVL[MtM Estimée + PRATIC],PMVL[PFMIndice.Date J],PMVL[Ref Unik Light],PMVL[Ptf name],PMVL[Holding Date 2],PMVL[Holding date 31-12-2025],PMVL[Quantity 31-12-2025],PMVL[Purch. Val. (clean) (ptf cur.) 31-12-2025],PMVL[VNC Agrege dirty (ptf cur.) 31-12-2025],PMVL[PRMP MtM 31-12-2025],PMVL[PMVL 31-12-2025.1],PMVL[Variation PMVL],PMVL[Purch. Val. (clean) (ptf cur.)],PMVL[VNC Agrege dirty (ptf cur.)]
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CMAV,CMA2C,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,13420,1,13588421,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,4747876,8840545,M7EM,0.012365689785888,13756451.198766045,9008575.198766045,CMAV AG,Hors mandat CMAV AG,0,9008575.198766045,13756451.198766045,2026-02-18T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,13420,4747876,4747876,12666869.6,7918993.6,921551.4000000004,4747876,4747876
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CMAV,CMA2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3602.55,2026-02-17T00:00:00,P,180,1,648459,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,319125.60000000003,329333.39999999997,M7EM,0.012365689785888,656477.6428328671,337352.04283286707,CMAV AG,Hors mandat CMAV AG,0,337352.04283286707,656477.6428328671,2026-02-18T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,180,319125.60000000003,319125.60000000003,611128.8,292003.2,37330.19999999995,319125.60000000003,319125.60000000003
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHRS,MRS2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3602.55,2026-02-17T00:00:00,P,1620,1,5836131,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,1731890,4104241,M7EM,0.012365689785888,5908298.785495804,4176408.7854958037,MHRS AG,Hors mandat MHRS AG,0,4176408.7854958037,5908298.785495804,2026-02-18T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,1620,1731890,1731890,5500159.2,3768269.2,335971.7999999998,1731890,1731890
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHRS,MRS2C,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,6580,1,6662579,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,1417462,5245117,M7EM,0.012365689785888,6744966.385087972,5327504.385087972,MHRS AG,Hors mandat MHRS AG,0,5327504.385087972,6744966.385087972,2026-02-18T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,6580,1417462,1417462,6210730.4,4793268.4,451848.5999999996,1417462,1417462
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,41496,1,42016774.8,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,17504471.439999998,24512303.36,M7EM,0.012365689785888,42536341.20298031,25031869.762980312,QUATREM AG,Hors mandat QUATREM AG,0,25031869.762980312,42536341.20298031,2026-02-18T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,41496,17504471.44,17504471.44,39167244.480000004,21662773.040000003,2849530.3199999966,17504471.439999998,17504471.439999998
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,737,1,746249.35,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,291444.63,454804.72,M7EM,0.012365689785888,755477.2379650205,464032.60796502046,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,464032.60796502046,755477.2379650205,2026-02-18T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,737,291444.63,291444.63,697894.78,406450.15,48354.56999999995,291444.63,291444.63
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CMAV,CMA2C,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,13420,1,13588421,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,4747876,8840545,M7EM,0.012365689785888,13756451.198766045,9008575.198766045,CMAV AG,Hors mandat CMAV AG,0,9008575.198766045,13756451.198766045,2026-02-18T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,13420,4747876,4747876,12707934.8,7960058.800000001,880486.1999999993,4747876,4747876
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CMAV,CMA2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3602.55,2026-02-17T00:00:00,P,180,1,648459,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,319125.60000000003,329333.39999999997,M7EM,0.012365689785888,656477.6428328671,337352.04283286707,CMAV AG,Hors mandat CMAV AG,0,337352.04283286707,656477.6428328671,2026-02-18T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,180,319125.60000000003,319125.60000000003,613234.8,294109.2,35224.19999999995,319125.60000000003,319125.60000000003
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHRS,MRS2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3602.55,2026-02-17T00:00:00,P,1620,1,5836131,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,1731890,4104241,M7EM,0.012365689785888,5908298.785495804,4176408.7854958037,MHRS AG,Hors mandat MHRS AG,0,4176408.7854958037,5908298.785495804,2026-02-18T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,1620,1731890,1731890,5519113.2,3787223.2,317017.7999999998,1731890,1731890
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHRS,MRS2C,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,6580,1,6662579,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,1417462,5245117,M7EM,0.012365689785888,6744966.385087972,5327504.385087972,MHRS AG,Hors mandat MHRS AG,0,5327504.385087972,6744966.385087972,2026-02-18T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,6580,1417462,1417462,6230865.2,4813403.2,431713.7999999998,1417462,1417462
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,41496,1,42016774.8,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,17504471.439999998,24512303.36,M7EM,0.012365689785888,42536341.20298031,25031869.762980312,QUATREM AG,Hors mandat QUATREM AG,0,25031869.762980312,42536341.20298031,2026-02-18T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,41496,17504471.44,17504471.44,39294222.24,21789750.8,2722552.5599999987,17504471.439999998,17504471.439999998
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,737,1,746249.35,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,291444.63,454804.72,M7EM,0.012365689785888,755477.2379650205,464032.60796502046,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,464032.60796502046,755477.2379650205,2026-02-18T00:00:00,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,737,291444.63,291444.63,699088.72,407644.08999999997,47160.630000000005,291444.63,291444.63
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CMAV,CMA2C,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,13420,1,13588421,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,4747876,8840545,M7EM,0.012365689785888,13756451.198766045,9008575.198766045,CMAV AG,Hors mandat CMAV AG,0,9008575.198766045,13756451.198766045,2026-02-18T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,13420,4747876,4747876,12729675.2,7981799.199999999,858745.8000000007,4747876,4747876
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CMAV,CMA2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3602.55,2026-02-17T00:00:00,P,180,1,648459,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,319125.60000000003,329333.39999999997,M7EM,0.012365689785888,656477.6428328671,337352.04283286707,CMAV AG,Hors mandat CMAV AG,0,337352.04283286707,656477.6428328671,2026-02-18T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,180,319125.60000000003,319125.60000000003,613879.2,294753.5999999999,34579.80000000005,319125.60000000003,319125.60000000003
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHRS,MRS2C,FR0011304278,TOCQUEVILLE MID CAP EURO ISRMH,3602.55,2026-02-17T00:00:00,P,1620,1,5836131,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,7240253,PP_FAC_Act_EUR_SMC,1731890,4104241,M7EM,0.012365689785888,5908298.785495804,4176408.7854958037,MHRS AG,Hors mandat MHRS AG,0,4176408.7854958037,5908298.785495804,2026-02-18T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,1620,1731890,1731890,5524912.8,3793022.8,311218.2000000002,1731890,1731890
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,MHRS,MRS2C,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,6580,1,6662579,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,1417462,5245117,M7EM,0.012365689785888,6744966.385087972,5327504.385087972,MHRS AG,Hors mandat MHRS AG,0,5327504.385087972,6744966.385087972,2026-02-18T00:00:00,PP_FAC_Act,MHRS HM ACTIFS COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,6580,1417462,1417462,6241524.8,4824062.8,421054.2000000002,1417462,1417462
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR0000986531,SELECTION VALEURS MOYENNES,1012.55,2026-02-17T00:00:00,P,41496,1,42016774.8,PP,FC_Act_EUR,PP_FAC_Act_EUR_SMC,FR41,5873302,PP_FAC_Act_EUR_SMC,17504471.439999998,24512303.36,M7EM,0.012365689785888,42536341.20298031,25031869.762980312,QUATREM AG,Hors mandat QUATREM AG,0,25031869.762980312,42536341.20298031,2026-02-18T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,41496,17504471.439999998,17504471.439999998,39361445.76,21856974.32,2655329.039999999,17504471.439999998,17504471.439999998
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CMAV,CMA2C,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,1370.84,2026-02-17T00:00:00,P,2100,1000,2878764,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,10230506,PP_FAC_Act_Asie,2320038,558726,MSDEPN,0.0073990774895802,2900064.197910214,580026.1979102138,CMAV AG,Hors mandat CMAV AG,0,580026.1979102138,2900064.197910214,2026-02-18T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,2100,2320038,2320038,2596650,276612,282114,2320038,2320038
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CMAV,CMA2C,FR001400IAV8,MH AMUNDI ACTIONS USA C,1503.79,2026-02-17T00:00:00,P,3113,1000,4681298.27,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,3394775.9,1286522.3699999996,,0,4681298.27,1286522.3699999996,CMAV AG,Hors mandat CMAV AG,0,1286522.3699999996,4681298.27,,PP_FAC_Act,CMAV HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,3113,3394775.8999999994,3394775.9,4612656.62,1217880.7200000002,68641.64999999944,3394775.8999999994,3394775.9
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1419.68,2026-02-17T00:00:00,P,14780,1000,20982870.400000002,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,14855524,6127346.400000002,,0,20982870.400000002,6127346.400000002,QUATREM AG,Hors mandat QUATREM AG,0,6127346.400000002,20982870.400000002,,PP_FAC_Act,QUATREM HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,14780,14855524,14855524,19292334,4436810,1690536.4000000022,14855524,14855524
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAV8,MH AMUNDI ACTIONS USA C,1503.79,2026-02-17T00:00:00,P,16523,1000,24847122.169999998,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,16603232.9,8243889.269999998,,0,24847122.169999998,8243889.269999998,QUATREM AG,Hors mandat QUATREM AG,0,8243889.269999998,24847122.169999998,,PP_FAC_Act,QUATREM HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,16523,16603232.9,16603232.9,24482790.02,7879557.119999999,364332.1499999985,16603232.9,16603232.9
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,1370.84,2026-02-17T00:00:00,P,3439,1000,4714318.76,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,10230506,PP_FAC_Act_Asie,3381610.33,1332708.4299999997,MSDEPN,0.0073990774895802,4749200.369815822,1367590.0398158217,QUATREM AG,Hors mandat QUATREM AG,0,1367590.0398158217,4749200.369815822,2026-02-18T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,3439,3381610.33,3381610.33,4252323.5,870713.1699999999,461995.2599999998,3381610.33,3381610.33
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CMAV,CMA2C,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,1370.84,2026-02-17T00:00:00,P,2100,1000,2878764,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,10230506,PP_FAC_Act_Asie,2320038,558726,MSDEPN,0.0073990774895802,2900064.197910214,580026.1979102138,CMAV AG,Hors mandat CMAV AG,0,580026.1979102138,2900064.197910214,2026-02-18T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,2100,2320038,2320038,2589972,269934,288792,2320038,2320038
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CMAV,CMA2C,FR001400IAV8,MH AMUNDI ACTIONS USA C,1503.79,2026-02-17T00:00:00,P,3113,1000,4681298.27,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,3394775.9,1286522.3699999996,,0,4681298.27,1286522.3699999996,CMAV AG,Hors mandat CMAV AG,0,1286522.3699999996,4681298.27,,PP_FAC_Act,CMAV HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,3113,3394775.8999999994,3394775.9,4659943.09,1265167.19,21355.179999999702,3394775.8999999994,3394775.9
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1419.68,2026-02-17T00:00:00,P,14780,1000,20982870.400000002,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,14855524,6127346.400000002,,0,20982870.400000002,6127346.400000002,QUATREM AG,Hors mandat QUATREM AG,0,6127346.400000002,20982870.400000002,,PP_FAC_Act,QUATREM HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,14780,14855524,14855524,19496150.2,4640626.199999999,1486720.200000003,14855524,14855524
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAV8,MH AMUNDI ACTIONS USA C,1503.79,2026-02-17T00:00:00,P,16523,1000,24847122.169999998,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,16603232.9,8243889.269999998,,0,24847122.169999998,8243889.269999998,QUATREM AG,Hors mandat QUATREM AG,0,8243889.269999998,24847122.169999998,,PP_FAC_Act,QUATREM HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,16523,16603232.9,16603232.9,24733774.39,8130541.49,113347.77999999747,16603232.9,16603232.9
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,1370.84,2026-02-17T00:00:00,P,3439,1000,4714318.76,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,10230506,PP_FAC_Act_Asie,3381610.33,1332708.4299999997,MSDEPN,0.0073990774895802,4749200.369815822,1367590.0398158217,QUATREM AG,Hors mandat QUATREM AG,0,1367590.0398158217,4749200.369815822,2026-02-18T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,3439,3381610.33,3381610.33,4241387.48,859777.1500000004,472931.27999999933,3381610.33,3381610.33
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CMAV,CMA2C,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,1370.84,2026-02-17T00:00:00,P,2100,1000,2878764,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,10230506,PP_FAC_Act_Asie,2320038,558726,MSDEPN,0.0073990774895802,2900064.197910214,580026.1979102138,CMAV AG,Hors mandat CMAV AG,0,580026.1979102138,2900064.197910214,2026-02-18T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,2100,2320038,2320038,2587746,267708,291018,2320038,2320038
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CMAV,CMA2C,FR001400IAV8,MH AMUNDI ACTIONS USA C,1503.79,2026-02-17T00:00:00,P,3113,1000,4681298.27,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,3394775.9,1286522.3699999996,,0,4681298.27,1286522.3699999996,CMAV AG,Hors mandat CMAV AG,0,1286522.3699999996,4681298.27,,PP_FAC_Act,CMAV HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,3113,3394775.8999999994,3394775.9,4714669.63,1319893.73,-33371.360000000335,3394775.8999999994,3394775.9
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1419.68,2026-02-17T00:00:00,P,14780,1000,20982870.400000002,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,14855524,6127346.400000002,,0,20982870.400000002,6127346.400000002,QUATREM AG,Hors mandat QUATREM AG,0,6127346.400000002,20982870.400000002,,PP_FAC_Act,QUATREM HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,14780,14855524,14855524,19564877.2,4709353.199999999,1417993.200000003,14855524,14855524
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAV8,MH AMUNDI ACTIONS USA C,1503.79,2026-02-17T00:00:00,P,16523,1000,24847122.169999998,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,16603232.9,8243889.269999998,,0,24847122.169999998,8243889.269999998,QUATREM AG,Hors mandat QUATREM AG,0,8243889.269999998,24847122.169999998,,PP_FAC_Act,QUATREM HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,16523,16603232.9,16603232.9,25024248.729999997,8421015.829999996,-177126.55999999866,16603232.9,16603232.9
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,1370.84,2026-02-17T00:00:00,P,3439,1000,4714318.76,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,10230506,PP_FAC_Act_Asie,3381610.33,1332708.4299999997,MSDEPN,0.0073990774895802,4749200.369815822,1367590.0398158217,QUATREM AG,Hors mandat QUATREM AG,0,1367590.0398158217,4749200.369815822,2026-02-18T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,3439,3381610.33,3381610.33,4237742.14,856131.8099999996,476576.6200000001,3381610.33,3381610.33
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CMAV,CMA2C,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,1370.84,2026-02-17T00:00:00,P,2100,1000,2878764,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,10230506,PP_FAC_Act_Asie,2320038,558726,MSDEPN,0.0073990774895802,2900064.197910214,580026.1979102138,CMAV AG,Hors mandat CMAV AG,0,580026.1979102138,2900064.197910214,2026-02-18T00:00:00,PP_FAC_Act,CMAV HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,2100,2320038,2320038,2606079,286041,272685,2320038,2320038
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,CMAV,CMA2C,FR001400IAV8,MH AMUNDI ACTIONS USA C,1503.79,2026-02-17T00:00:00,P,3113,1000,4681298.27,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,3394775.9,1286522.3699999996,,0,4681298.27,1286522.3699999996,CMAV AG,Hors mandat CMAV AG,0,1286522.3699999996,4681298.27,,PP_FAC_Act,CMAV HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,3113,3394775.8999999994,3394775.9,4722919.08,1328143.1800000002,-41620.81000000052,3394775.8999999994,3394775.9
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAY2,MH AMUNDI ACTIONS EUROPE EX EURO,1419.68,2026-02-17T00:00:00,P,14780,1000,20982870.400000002,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,10187321,PP_FAC_Act_ExEUR,14855524,6127346.400000002,,0,20982870.400000002,6127346.400000002,QUATREM AG,Hors mandat QUATREM AG,0,6127346.400000002,20982870.400000002,,PP_FAC_Act,QUATREM HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,14780,14855524,14855524,19555713.6,4700189.6000000015,1427156.8000000007,14855524,14855524
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAV8,MH AMUNDI ACTIONS USA C,1503.79,2026-02-17T00:00:00,P,16523,1000,24847122.169999998,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,10184109,PP_FAC_Act_US_LC,16603232.9,8243889.269999998,,0,24847122.169999998,8243889.269999998,QUATREM AG,Hors mandat QUATREM AG,0,8243889.269999998,24847122.169999998,,PP_FAC_Act,QUATREM HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,16523,16603232.9,16603232.9,25068034.680000003,8464801.780000003,-220912.51000000536,16603232.9,16603232.9
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,QUATREM,QUA2A,FR001400IAX4,MH AMUNDI ACTIONS ASIE PACIFIQUE,1370.84,2026-02-17T00:00:00,P,3439,1000,4714318.76,PP,FC_Act_AsPac,PP_FAC_Act_Asie,FR41,10230506,PP_FAC_Act_Asie,3381610.33,1332708.4299999997,MSDEPN,0.0073990774895802,4749200.369815822,1367590.0398158217,QUATREM AG,Hors mandat QUATREM AG,0,1367590.0398158217,4749200.369815822,2026-02-18T00:00:00,PP_FAC_Act,QUATREM HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,3439,3381610.33,3381610.33,4267764.61,886154.2800000003,446554.14999999944,3381610.33,3381610.33
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007022793,LBPAM ACTIONS EX-EURO-M,5503.93,2026-02-17T00:00:00,P,46,1,253180.78,PP,FC_Act_exEUR,PP_FAC_Act_ExEUR,FR41,5873215,PP_FAC_Act_ExEUR,128144.68,125036.1,,0,253180.78,125036.1,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,125036.1,253180.78,,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,46,128144.68,128144.68,231554.34,103409.66,21626.440000000002,128144.68,128144.68
EXPORT_PRMP_ADP,2026-02-19T00:00:00,Groupe MH,AUXIA ASSISTANCE,AAS2E,FR0007057674,FEDERIS ISR ACTIONS US MM,4357.05,2026-02-17T00:00:00,P,253,1,1102333.65,PP,FC_Act_US,PP_FAC_Act_US_LC,FR41,5876542,PP_FAC_Act_US_LC,678111.4199999999,424222.23,,0,1102333.65,424222.23,AUXIA ASS,Hors mandat AUXIA ASSISTANCE,0,424222.23,1102333.65,,PP_FAC_Act,AUXIA ASS HM ACT COTE,2026-02-19T00:00:00,2025-12-30T00:00:00,253,678111.4199999999,678111.4199999999,1094505.83,416394.41000000015,7827.819999999832,678111.4199999999,678111.4199999999
